Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
213,Ersan İlyasova,PF,29,OKC,3,0,20.7,2.0,5.3,0.375,1.0,4.0,0.25,1.0,1.3,0.75,0.469,0.0,0.0,,0.7,4.7,5.3,0.3,1.0,0.3,1.3,1.7,5.0,74.0,527,8,2015-16,10.4,5.4,0.9,0.7,0.4,25.4,74.0,8.9,3.8,1.0,1.3,3.5,2.5,0.371,5.4,0.458,0.721
213,Ersan İlyasova,PF,29,PHI,53,40,27.3,5.4,12.2,0.44,2.0,5.6,0.359,3.4,6.6,0.509,0.522,2.1,2.7,0.768,1.3,4.6,5.9,1.8,0.6,0.3,1.5,2.5,14.8,74.0,527,8,2015-16,10.4,5.4,0.9,0.7,0.4,25.4,74.0,8.9,3.8,1.0,1.3,3.5,2.5,0.371,5.4,0.458,0.721
213,Ersan İlyasova,PF,29,ATL,26,12,24.3,3.6,8.7,0.412,1.2,3.5,0.348,2.3,5.2,0.455,0.482,2.0,2.5,0.8,1.6,4.2,5.8,1.7,0.8,0.3,1.3,2.8,10.4,74.0,527,8,2015-16,10.4,5.4,0.9,0.7,0.4,25.4,74.0,8.9,3.8,1.0,1.3,3.5,2.5,0.371,5.4,0.458,0.721
214,Joe Ingles,SF,29,UTA,82,26,24.0,2.5,5.5,0.452,1.5,3.4,0.441,1.0,2.1,0.471,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1,81.0,160,2,2015-16,4.2,1.9,1.2,0.7,0.0,15.3,81.0,3.6,1.5,0.8,1.0,2.6,0.5,0.386,1.0,0.531,0.722
215,Brandon Ingram,SF,19,LAL,79,40,28.8,3.5,8.7,0.402,0.7,2.4,0.294,2.8,6.3,0.443,0.442,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Kyrie Irving,PG,24,CLE,72,72,35.1,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2,53.0,309,5,2015-16,19.6,3.0,4.7,1.1,0.3,31.5,53.0,16.6,7.4,2.3,1.6,4.9,5.8,0.321,11.6,0.502,0.885
217,Jarrett Jack,PG,33,NOP,2,0,16.5,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,3.0,32.0,803,10,2014-15,12.0,3.1,4.7,0.9,0.2,28.0,80.0,10.2,4.5,2.4,0.5,1.8,4.0,0.267,8.4,0.477,0.881
218,Demetrius Jackson,PG,22,BOS,5,0,3.4,0.6,0.8,0.75,0.2,0.2,1.0,0.4,0.6,0.667,0.875,0.6,1.2,0.5,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Pierre Jackson,PG,25,DAL,8,1,10.5,1.6,4.9,0.333,0.4,1.4,0.273,1.3,3.5,0.357,0.372,0.8,0.9,0.857,0.1,1.0,1.1,2.4,0.3,0.0,0.4,0.6,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Reggie Jackson,PG,26,DET,52,50,27.4,5.5,13.0,0.419,1.3,3.5,0.359,4.2,9.5,0.442,0.468,2.3,2.6,0.868,0.4,1.8,2.2,5.2,0.7,0.1,2.2,2.5,14.5,79.0,351,5,2015-16,18.8,3.2,6.2,0.7,0.1,30.7,79.0,15.7,6.8,2.8,1.5,4.2,5.3,0.353,11.5,0.464,0.864
221,LeBron James,SF,32,CLE,74,74,37.8,9.9,18.2,0.548,1.7,4.6,0.363,8.3,13.5,0.611,0.594,4.8,7.2,0.674,1.3,7.3,8.6,8.7,1.2,0.6,4.1,1.8,26.4,76.0,987,13,2015-16,25.3,7.4,6.8,1.4,0.6,35.6,76.0,18.6,9.7,3.3,1.1,3.7,8.6,0.309,14.9,0.573,0.731
222,Al Jefferson,C,32,IND,66,1,14.1,3.6,7.1,0.499,0.0,0.0,0.0,3.6,7.1,0.5,0.499,1.0,1.3,0.765,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1,47.0,813,12,2015-16,12.0,6.4,1.5,0.6,0.9,23.3,47.0,10.7,5.2,0.7,0.0,0.0,5.2,,10.7,0.485,0.649
223,Richard Jefferson,SF,36,CLE,79,13,20.4,1.9,4.3,0.446,0.8,2.4,0.333,1.2,2.0,0.58,0.536,1.0,1.4,0.741,0.4,2.2,2.6,1.0,0.3,0.1,0.7,1.9,5.7,74.0,1082,14,2015-16,5.5,1.7,0.8,0.4,0.2,17.9,74.0,4.2,1.9,0.6,0.9,2.3,1.0,0.382,1.9,0.554,0.667
224,John Jenkins,SG,25,PHO,4,0,3.3,0.5,1.3,0.4,0.3,0.5,0.5,0.3,0.8,0.333,0.5,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.8,43.0,141,2,2015-16,4.1,1.3,0.8,0.2,0.0,11.2,43.0,3.7,1.7,0.6,0.4,1.2,1.3,0.314,2.5,0.505,0.833
225,Brandon Jennings,PG,27,TOT,81,13,22.2,2.4,6.6,0.359,1.0,3.1,0.313,1.4,3.5,0.399,0.433,1.4,1.9,0.75,0.4,2.1,2.4,4.9,0.9,0.0,1.6,1.4,7.1,48.0,460,7,2015-16,6.9,2.0,3.5,0.6,0.1,18.1,48.0,6.3,2.3,1.2,1.1,3.2,1.3,0.329,3.1,0.409,0.731
225,Brandon Jennings,PG,27,NYK,58,11,24.6,2.8,7.4,0.38,1.2,3.4,0.34,1.6,3.9,0.415,0.459,1.8,2.3,0.756,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,8.6,48.0,460,7,2015-16,6.9,2.0,3.5,0.6,0.1,18.1,48.0,6.3,2.3,1.2,1.1,3.2,1.3,0.329,3.1,0.409,0.731
225,Brandon Jennings,PG,27,WAS,23,2,16.3,1.3,4.6,0.274,0.5,2.3,0.212,0.8,2.3,0.333,0.325,0.5,0.7,0.706,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,3.5,48.0,460,7,2015-16,6.9,2.0,3.5,0.6,0.1,18.1,48.0,6.3,2.3,1.2,1.1,3.2,1.3,0.329,3.1,0.409,0.731
226,Jonas Jerebko,PF,29,BOS,78,6,15.8,1.5,3.4,0.435,0.6,1.7,0.346,0.9,1.7,0.523,0.521,0.3,0.5,0.703,0.8,2.7,3.5,0.9,0.3,0.2,0.5,1.6,3.8,78.0,410,6,2015-16,4.4,3.7,0.8,0.3,0.3,15.1,78.0,3.7,1.5,0.7,0.6,1.4,1.0,0.398,2.3,0.421,0.782
227,Amir Johnson,PF,29,BOS,80,77,20.1,2.7,4.6,0.576,0.3,0.8,0.409,2.3,3.8,0.612,0.612,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6,6.5,79.0,665,9,2015-16,7.3,6.4,1.7,0.7,1.1,22.8,79.0,5.4,3.2,1.2,0.1,0.5,3.0,0.233,4.8,0.624,0.57
228,Brice Johnson,PF,22,LAC,3,0,3.0,0.7,2.3,0.286,0.0,0.0,,0.7,2.3,0.286,0.286,0.0,0.0,,0.3,0.7,1.0,0.3,0.7,0.3,0.3,0.0,1.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,James Johnson,PF,29,MIA,76,5,27.4,4.8,10.1,0.479,1.1,3.4,0.34,3.7,6.8,0.548,0.535,2.0,2.8,0.707,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,12.8,57.0,398,7,2015-16,5.0,2.2,1.2,0.5,0.6,16.2,57.0,4.2,2.0,0.9,0.4,1.2,1.6,0.303,3.1,0.54,0.574
230,Joe Johnson,SF,35,UTA,78,14,23.6,3.5,8.0,0.436,1.4,3.3,0.411,2.1,4.7,0.454,0.521,0.8,1.0,0.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,9.2,81.0,1143,15,2015-16,12.2,3.6,3.9,0.8,0.0,33.4,81.0,10.6,4.7,2.0,1.5,3.9,3.2,0.383,6.7,0.471,0.831
231,Stanley Johnson,SF,20,DET,77,1,17.8,1.7,4.7,0.353,0.6,2.0,0.292,1.1,2.7,0.398,0.415,0.5,0.7,0.679,0.5,2.0,2.5,1.4,0.7,0.3,0.9,1.6,4.4,73.0,73,1,2015-16,8.1,4.2,1.6,0.8,0.2,23.1,73.0,8.2,3.1,1.6,0.9,2.8,2.2,0.307,5.4,0.41,0.784
232,Tyler Johnson,PG,24,MIA,73,0,29.8,4.9,11.3,0.433,1.3,3.4,0.372,3.6,7.9,0.46,0.49,2.7,3.5,0.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,13.7,36.0,68,1,2015-16,8.7,3.0,2.2,0.7,0.4,24.0,36.0,6.8,3.3,1.3,0.8,2.0,2.5,0.38,4.8,0.529,0.797
233,Wesley Johnson,SF,29,LAC,68,3,11.9,1.1,2.9,0.365,0.4,1.7,0.246,0.6,1.2,0.537,0.438,0.2,0.3,0.647,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,2.7,80.0,429,6,2015-16,6.9,3.1,0.6,1.1,0.7,20.8,80.0,6.4,2.6,0.7,1.3,3.9,1.3,0.333,2.6,0.51,0.652
234,Nikola Jokić,C,21,DEN,73,59,27.9,6.8,11.7,0.578,0.6,1.9,0.324,6.2,9.8,0.628,0.605,2.6,3.1,0.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7,80.0,80,1,2015-16,10.0,7.0,2.4,1.0,0.6,21.7,80.0,7.5,3.8,1.3,0.4,1.1,3.5,0.333,6.5,0.541,0.811
235,Dahntay Jones,SF,36,CLE,1,0,12.0,3.0,8.0,0.375,0.0,2.0,0.0,3.0,6.0,0.5,0.375,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,623,8,2012-13,3.4,1.3,0.6,0.3,0.1,13.0,78.0,2.8,1.1,0.5,0.1,0.6,0.9,0.224,2.2,0.41,0.77
236,Damian Jones,C,21,GSW,10,0,8.5,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.3,1.0,0.3,0.9,1.4,2.3,0.0,0.1,0.4,0.6,1.5,1.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Derrick Jones Jr.,SF,19,PHO,32,8,17.0,2.1,3.8,0.562,0.1,0.3,0.273,2.0,3.4,0.591,0.574,0.9,1.3,0.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2.0,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,James Jones,SF,36,CLE,48,2,7.9,0.9,1.9,0.478,0.6,1.4,0.47,0.3,0.5,0.5,0.647,0.3,0.4,0.65,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.8,2.8,48.0,661,11,2015-16,3.7,1.0,0.3,0.2,0.2,9.6,48.0,3.0,1.2,0.3,0.9,2.2,0.4,0.394,0.8,0.447,0.808
239,Terrence Jones,PF,25,TOT,54,12,23.5,4.3,9.1,0.47,0.4,1.4,0.253,3.9,7.7,0.508,0.489,1.9,3.1,0.606,1.2,4.5,5.7,1.1,0.7,1.0,0.9,1.2,10.8,50.0,178,2,2015-16,8.7,4.2,0.8,0.5,0.8,20.9,50.0,7.3,3.3,1.0,0.5,1.6,2.8,0.316,5.8,0.49,0.664
239,Terrence Jones,PF,25,NOP,51,12,24.8,4.5,9.6,0.472,0.4,1.5,0.253,4.2,8.1,0.512,0.492,2.0,3.3,0.606,1.3,4.7,5.9,1.2,0.8,1.0,0.9,1.3,11.5,50.0,178,2,2015-16,8.7,4.2,0.8,0.5,0.8,20.9,50.0,7.3,3.3,1.0,0.5,1.6,2.8,0.316,5.8,0.49,0.664
239,Terrence Jones,PF,25,MIL,3,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,50.0,178,2,2015-16,8.7,4.2,0.8,0.5,0.8,20.9,50.0,7.3,3.3,1.0,0.5,1.6,2.8,0.316,5.8,0.49,0.664
240,Tyus Jones,PG,20,MIN,60,0,12.9,1.3,3.0,0.414,0.4,1.2,0.356,0.8,1.8,0.454,0.486,0.6,0.7,0.767,0.2,1.0,1.1,2.6,0.8,0.1,0.6,0.8,3.5,37.0,37,1,2015-16,4.2,1.3,2.9,0.8,0.1,15.5,37.0,4.2,1.5,0.9,0.4,1.4,1.1,0.302,2.8,0.388,0.718
241,DeAndre Jordan,C,28,LAC,81,81,31.7,5.1,7.1,0.714,0.0,0.0,0.0,5.1,7.1,0.717,0.714,2.5,5.2,0.482,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7,77.0,592,8,2015-16,12.7,13.8,1.2,0.7,2.3,33.7,77.0,6.6,4.6,1.4,0.0,0.0,4.6,0.0,6.6,0.704,0.43
242,Cory Joseph,PG,25,TOR,80,22,25.0,3.7,8.3,0.452,0.6,1.7,0.356,3.1,6.6,0.477,0.489,1.2,1.5,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,80.0,284,3,2015-16,8.5,2.6,3.1,0.8,0.3,25.6,80.0,7.3,3.2,1.3,0.4,1.4,2.8,0.273,5.9,0.478,0.764
243,Frank Kaminsky,C,23,CHO,75,16,26.1,4.3,10.7,0.399,1.5,4.7,0.328,2.7,6.0,0.455,0.471,1.6,2.1,0.756,0.8,3.7,4.5,2.2,0.6,0.5,1.0,1.9,11.7,81.0,81,1,2015-16,7.5,4.1,1.2,0.5,0.5,21.1,81.0,6.5,2.7,0.7,0.8,2.5,1.8,0.337,4.0,0.455,0.73
244,Ryan Kelly,PF,25,ATL,16,0,6.9,0.5,1.8,0.286,0.3,0.6,0.4,0.3,1.1,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6,36.0,147,3,2015-16,4.2,3.4,0.6,0.4,0.3,13.1,36.0,4.1,1.5,0.5,0.1,1.0,1.4,0.135,3.1,0.446,0.685
245,Michael Kidd-Gilchrist,SF,23,CHO,81,81,29.0,3.6,7.6,0.477,0.0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2,7.0,202,3,2014-15,10.9,7.6,1.4,0.5,0.7,28.9,55.0,8.8,4.1,1.1,0.0,0.0,4.1,,8.8,0.465,0.701
246,Sean Kilpatrick,SG,27,BRK,70,24,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,6.1,0.468,0.486,2.9,3.5,0.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,13.1,31.0,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Brandon Knight,SG,25,PHO,54,5,21.1,3.9,9.7,0.398,0.8,2.6,0.324,3.0,7.1,0.425,0.441,2.4,2.9,0.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0,52.0,328,5,2015-16,19.6,3.9,5.1,1.2,0.4,36.0,52.0,17.2,7.1,3.4,2.3,6.8,4.8,0.342,10.5,0.461,0.852
248,Kyle Korver,SG,35,TOT,67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1.0,1.6,10.1,80.0,964,13,2015-16,9.2,3.3,2.1,0.8,0.4,30.0,80.0,7.7,3.4,1.2,2.0,5.0,1.4,0.398,2.7,0.502,0.833
248,Kyle Korver,SG,35,ATL,32,21,27.9,3.4,7.7,0.439,2.0,5.0,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0.0,2.8,2.8,2.3,0.7,0.4,1.3,1.5,9.5,80.0,964,13,2015-16,9.2,3.3,2.1,0.8,0.4,30.0,80.0,7.7,3.4,1.2,2.0,5.0,1.4,0.398,2.7,0.502,0.833
248,Kyle Korver,SG,35,CLE,35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1.0,2.0,0.493,0.667,0.4,0.4,0.933,0.2,2.6,2.8,1.0,0.3,0.2,0.8,1.7,10.7,80.0,964,13,2015-16,9.2,3.3,2.1,0.8,0.4,30.0,80.0,7.7,3.4,1.2,2.0,5.0,1.4,0.398,2.7,0.502,0.833
249,Kosta Koufos,C,27,SAC,71,62,20.0,3.0,5.5,0.551,0.0,0.0,0.0,3.0,5.5,0.552,0.551,0.5,0.9,0.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,6.6,78.0,502,8,2015-16,6.8,5.4,0.4,0.5,0.9,19.0,78.0,5.7,3.0,0.6,0.0,0.0,3.0,,5.7,0.532,0.548
250,Mindaugas Kuzminskas,SF,27,NYK,68,5,14.9,2.3,5.4,0.428,0.8,2.5,0.321,1.5,3.0,0.517,0.501,0.8,1.0,0.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,6.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Skal Labissière,PF,20,SAC,33,12,18.5,3.5,6.6,0.537,0.1,0.2,0.375,3.5,6.4,0.543,0.544,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Jeremy Lamb,SG,24,CHO,62,5,18.4,3.6,7.9,0.46,0.7,2.4,0.281,3.0,5.6,0.536,0.502,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,66.0,214,3,2015-16,8.8,3.8,1.2,0.6,0.5,18.6,66.0,7.7,3.5,0.8,0.8,2.7,2.6,0.309,5.0,0.529,0.727
253,Nicolás Laprovíttola,PG,27,SAS,18,3,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1.0,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Joffrey Lauvergne,PF-C,25,TOT,70,1,14.0,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1.0,0.63,1.0,2.6,3.6,1.0,0.4,0.1,0.8,1.2,5.4,59.0,83,1,2015-16,7.9,4.9,0.9,0.2,0.3,17.6,59.0,6.4,3.3,0.9,0.2,0.9,3.1,0.245,5.5,0.557,0.899
254,Joffrey Lauvergne,PF,25,OKC,50,0,14.8,2.2,4.9,0.455,0.5,1.6,0.346,1.7,3.3,0.506,0.51,0.7,1.2,0.638,1.0,2.6,3.7,1.0,0.4,0.1,0.8,1.4,5.7,59.0,83,1,2015-16,7.9,4.9,0.9,0.2,0.3,17.6,59.0,6.4,3.3,0.9,0.2,0.9,3.1,0.245,5.5,0.557,0.899
254,Joffrey Lauvergne,C,25,CHI,20,1,12.1,1.9,4.6,0.402,0.3,1.0,0.3,1.6,3.6,0.431,0.435,0.5,0.8,0.6,1.1,2.4,3.4,1.0,0.4,0.0,0.8,0.6,4.5,59.0,83,1,2015-16,7.9,4.9,0.9,0.2,0.3,17.6,59.0,6.4,3.3,0.9,0.2,0.9,3.1,0.245,5.5,0.557,0.899
255,Zach LaVine,SG,21,MIN,47,47,37.2,6.9,15.1,0.459,2.6,6.6,0.387,4.4,8.5,0.515,0.544,2.5,3.0,0.836,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,18.9,82.0,159,2,2015-16,14.0,2.8,3.1,0.8,0.2,28.0,82.0,11.7,5.3,1.9,1.5,3.9,3.8,0.389,7.8,0.482,0.793
256,Ty Lawson,PG,29,SAC,69,24,25.1,3.4,7.6,0.454,0.5,1.7,0.288,2.9,5.9,0.502,0.487,2.5,3.1,0.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9,66.0,482,7,2015-16,5.7,1.8,3.6,0.8,0.1,21.4,66.0,5.4,2.1,1.4,0.5,1.6,1.6,0.333,3.7,0.419,0.686
257,Jake Layman,SF,22,POR,35,1,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Courtney Lee,SG,31,NYK,77,74,31.9,4.2,9.1,0.456,1.4,3.5,0.401,2.8,5.6,0.49,0.533,1.1,1.3,0.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8,79.0,600,8,2015-16,9.6,2.6,1.7,1.1,0.4,29.5,79.0,8.1,3.7,0.9,1.0,2.7,2.6,0.378,5.3,0.493,0.839
259,David Lee,PF,33,SAS,79,10,18.7,3.1,5.3,0.59,0.0,0.0,,3.1,5.3,0.59,0.59,1.0,1.4,0.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,7.3,55.0,750,11,2015-16,7.8,5.5,1.5,0.4,0.5,16.4,55.0,6.1,3.2,1.2,0.0,0.0,3.2,0.0,6.1,0.533,0.763
260,Alex Len,C,23,PHO,77,34,20.3,3.0,6.0,0.497,0.0,0.2,0.25,2.9,5.9,0.503,0.5,1.9,2.7,0.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0,78.0,189,3,2015-16,9.0,7.6,1.2,0.5,0.8,23.3,78.0,8.0,3.4,1.9,0.0,0.1,3.4,0.143,7.9,0.426,0.728
261,Kawhi Leonard,SF,25,SAS,74,74,33.4,8.6,17.7,0.485,2.0,5.2,0.38,6.6,12.5,0.529,0.541,6.3,7.2,0.88,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,72.0,324,5,2015-16,21.2,6.8,2.6,1.8,1.0,33.1,72.0,15.1,7.7,1.5,1.8,4.0,5.9,0.443,11.1,0.528,0.874
262,Meyers Leonard,PF,24,POR,74,12,16.5,2.0,5.1,0.386,1.0,2.9,0.347,1.0,2.2,0.436,0.484,0.5,0.5,0.875,0.4,2.8,3.2,1.0,0.2,0.4,0.5,2.3,5.4,61.0,225,4,2015-16,8.4,5.1,1.5,0.1,0.3,21.9,61.0,7.1,3.2,1.3,1.4,3.7,1.8,0.377,3.4,0.527,0.761
263,Jon Leuer,PF,27,DET,75,34,25.9,4.1,8.6,0.48,0.7,2.2,0.293,3.5,6.4,0.545,0.518,1.3,1.5,0.867,1.4,4.0,5.4,1.5,0.4,0.3,0.9,1.9,10.2,67.0,253,4,2015-16,8.5,5.6,1.1,0.6,0.4,18.7,67.0,7.0,3.3,1.1,0.6,1.6,2.7,0.382,5.3,0.511,0.762
264,Caris LeVert,SF,22,BRK,57,26,21.7,3.0,6.7,0.45,1.0,3.2,0.321,2.0,3.4,0.571,0.528,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,DeAndre Liggins,SG,28,TOT,62,19,12.5,0.9,2.3,0.387,0.3,0.7,0.37,0.6,1.5,0.396,0.447,0.4,0.6,0.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,1.3,2.5,0.0,57,1,2012-13,1.5,1.4,0.4,0.5,0.1,7.4,39.0,1.2,0.5,0.4,0.2,0.5,0.4,0.368,0.7,0.5,0.5
265,DeAndre Liggins,SG,28,CLE,61,19,12.3,0.9,2.2,0.382,0.3,0.7,0.378,0.6,1.5,0.385,0.445,0.4,0.6,0.622,0.3,1.4,1.7,0.9,0.7,0.2,0.7,1.3,2.4,0.0,57,1,2012-13,1.5,1.4,0.4,0.5,0.1,7.4,39.0,1.2,0.5,0.4,0.2,0.5,0.4,0.368,0.7,0.5,0.5
265,DeAndre Liggins,SG,28,DAL,1,0,25.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,2.0,3.0,0.667,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,57,1,2012-13,1.5,1.4,0.4,0.5,0.1,7.4,39.0,1.2,0.5,0.4,0.2,0.5,0.4,0.368,0.7,0.5,0.5
266,Damian Lillard,PG,26,POR,75,75,35.9,8.8,19.8,0.444,2.9,7.7,0.37,6.0,12.1,0.492,0.516,6.5,7.3,0.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0,75.0,321,4,2015-16,25.1,4.0,6.8,0.9,0.4,35.7,75.0,19.7,8.2,3.2,3.1,8.1,5.2,0.375,11.5,0.45,0.892
267,Jeremy Lin,PG,28,BRK,36,33,24.5,4.9,11.1,0.438,1.6,4.3,0.372,3.3,6.8,0.48,0.51,3.2,3.9,0.816,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,14.5,78.0,369,4,2015-16,11.7,3.2,3.0,0.7,0.5,26.3,78.0,9.3,3.8,1.9,1.0,2.9,2.9,0.336,6.4,0.446,0.815
268,Shaun Livingston,PG,31,GSW,76,3,17.7,2.3,4.2,0.547,0.0,0.0,0.333,2.3,4.1,0.55,0.549,0.6,0.8,0.7,0.4,1.6,2.0,1.8,0.5,0.3,0.8,1.6,5.1,78.0,622,9,2015-16,6.3,2.2,3.0,0.7,0.3,19.5,78.0,4.9,2.6,1.0,0.0,0.2,2.6,0.167,4.7,0.548,0.86
269,Shawn Long,C,24,PHI,18,0,13.0,3.4,6.1,0.56,0.4,1.1,0.368,3.0,5.0,0.6,0.592,1.1,1.9,0.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Kevon Looney,C,20,GSW,53,4,8.4,1.1,2.0,0.523,0.0,0.2,0.222,1.0,1.8,0.551,0.533,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5,5.0,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
