Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
233,DeQuan Jones,SF,22,ORL,63,17,12.7,1.5,3.5,0.436,0.1,0.6,0.257,1.4,2.9,0.47,0.456,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Dominique Jones,PG,24,DAL,29,3,11.7,1.4,3.8,0.367,0.0,0.3,0.111,1.3,3.4,0.39,0.372,1.2,1.8,0.66,0.6,0.9,1.6,2.9,0.5,0.1,1.3,1.0,4.0,33.0,51,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,James Jones,SF,32,MIA,38,0,5.8,0.6,1.6,0.344,0.4,1.4,0.302,0.1,0.2,0.625,0.475,0.1,0.1,0.5,0.0,0.6,0.6,0.3,0.1,0.2,0.1,0.4,1.6,51.0,498,8,2011-12,3.6,1.0,0.4,0.3,0.2,13.1,51.0,2.9,1.1,0.2,0.9,2.2,0.2,0.404,0.7,0.306,0.833
236,Kevin Jones,PF,23,CLE,32,0,10.4,1.3,3.3,0.402,0.0,0.0,,1.3,3.3,0.402,0.402,0.3,0.5,0.6,1.2,1.3,2.4,0.3,0.3,0.2,0.3,0.8,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Perry Jones,SF,21,OKC,38,1,7.4,1.0,2.6,0.394,0.0,0.1,0.0,1.0,2.6,0.402,0.394,0.3,0.4,0.667,0.3,1.3,1.6,0.3,0.1,0.2,0.4,0.6,2.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Solomon Jones,PF,28,NYK,2,1,13.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.5,1.5,1.5,0.0,21.0,268,4,2010-11,3.6,2.9,0.8,0.3,0.6,13.5,39.0,3.1,1.3,0.9,0.0,0.0,1.3,0.0,3.1,0.408,0.661
239,Terrence Jones,PF,21,HOU,19,0,14.5,2.3,4.9,0.457,0.3,1.0,0.263,2.0,3.9,0.507,0.484,0.7,0.9,0.765,1.5,1.9,3.4,0.8,0.6,1.0,0.7,1.1,5.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,DeAndre Jordan,C,24,LAC,82,82,24.5,3.8,6.0,0.643,0.0,0.0,,3.8,6.0,0.643,0.643,1.2,3.0,0.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,66.0,269,4,2011-12,7.4,8.3,0.3,0.5,2.0,27.2,66.0,4.9,3.1,1.1,0.0,0.0,3.1,0.0,4.9,0.634,0.525
241,Cory Joseph,PG,21,SAS,28,9,13.9,1.8,3.9,0.464,0.2,0.8,0.286,1.6,3.2,0.506,0.491,0.6,0.8,0.857,0.4,1.4,1.9,1.9,0.5,0.1,0.8,0.9,4.5,29.0,29,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Kris Joseph,SF,24,TOT,10,0,5.4,0.2,1.4,0.143,0.0,0.3,0.0,0.2,1.1,0.182,0.143,0.5,0.8,0.625,0.1,0.6,0.7,0.1,0.3,0.0,0.2,0.3,0.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Kris Joseph,SF,24,BOS,6,0,4.0,0.3,1.8,0.182,0.0,0.3,0.0,0.3,1.5,0.222,0.182,0.5,0.7,0.75,0.2,0.7,0.8,0.2,0.0,0.0,0.3,0.3,1.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Kris Joseph,SF,24,BRK,4,0,7.5,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.8,0.0,0.0,0.3,0.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Chris Kaman,C,30,DAL,66,52,20.7,4.7,9.3,0.507,0.0,0.0,0.0,4.7,9.3,0.508,0.507,1.0,1.3,0.788,1.5,4.2,5.6,0.8,0.4,0.8,1.6,2.1,10.5,47.0,540,7,2011-12,13.1,7.7,2.1,0.5,1.6,29.2,47.0,12.7,5.7,2.7,0.0,0.0,5.7,,12.7,0.446,0.785
244,Jason Kidd,SG,39,NYK,76,48,26.9,2.0,5.4,0.372,1.5,4.3,0.351,0.5,1.1,0.452,0.511,0.5,0.6,0.833,0.7,3.6,4.3,3.3,1.6,0.3,1.0,1.6,6.0,48.0,824,11,2011-12,6.2,4.1,5.5,1.7,0.2,28.7,48.0,5.7,2.1,1.9,1.6,4.6,0.4,0.354,1.0,0.4,0.786
245,Michael Kidd-Gilchrist,SF,19,CHA,78,77,26.0,3.6,7.9,0.458,0.0,0.1,0.222,3.6,7.7,0.462,0.46,1.8,2.4,0.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1,9.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Andrei Kirilenko,SF,31,MIN,64,64,31.8,4.4,8.8,0.507,0.5,1.9,0.292,3.9,6.9,0.566,0.538,2.9,3.9,0.752,1.6,4.1,5.7,2.8,1.5,1.0,1.9,1.3,12.4,0.0,681,10,2010-11,11.7,5.1,3.0,1.3,1.2,31.2,64.0,8.5,4.0,1.8,0.6,1.5,3.4,0.367,6.9,0.489,0.77
247,Linas Kleiza,SF,28,TOR,20,3,18.8,2.4,7.2,0.333,1.0,3.3,0.303,1.4,3.9,0.359,0.403,1.6,1.9,0.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,7.4,49.0,389,6,2011-12,9.7,4.1,0.9,0.5,0.1,21.6,49.0,8.4,3.4,1.3,1.3,3.7,2.1,0.346,4.7,0.446,0.81
248,Brandon Knight,PG,21,DET,75,75,31.5,4.8,11.7,0.407,1.6,4.4,0.367,3.2,7.3,0.43,0.475,2.2,3.0,0.733,0.7,2.6,3.3,4.0,0.8,0.1,2.7,2.1,13.3,66.0,66,1,2011-12,12.8,3.2,3.8,0.7,0.2,32.3,66.0,11.7,4.8,2.6,1.6,4.2,3.2,0.38,7.5,0.434,0.759
249,Kyle Korver,SF,31,ATL,74,60,30.5,3.7,8.1,0.461,2.6,5.6,0.457,1.2,2.5,0.471,0.618,0.9,1.1,0.859,0.3,3.6,4.0,2.0,0.9,0.5,0.9,2.3,10.9,65.0,664,9,2011-12,8.1,2.4,1.7,0.6,0.2,22.6,65.0,6.3,2.7,0.8,1.8,4.2,0.9,0.435,2.2,0.426,0.833
250,Kosta Koufos,C,23,DEN,81,81,22.4,3.6,6.3,0.581,0.0,0.0,0.0,3.6,6.3,0.582,0.581,0.7,1.3,0.558,2.6,4.3,6.9,0.4,0.5,1.3,0.7,3.0,8.0,48.0,182,4,2011-12,5.5,5.4,0.3,0.5,0.9,16.5,48.0,4.0,2.4,0.7,0.0,0.0,2.4,,4.0,0.599,0.6
251,Viacheslav Kravtsov,C,25,DET,25,0,9.0,1.3,1.8,0.717,0.0,0.0,,1.3,1.8,0.717,0.717,0.4,1.5,0.297,1.0,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Doron Lamb,SG,21,TOT,47,0,12.3,1.3,3.5,0.368,0.3,0.8,0.378,1.0,2.7,0.365,0.411,0.4,0.7,0.588,0.2,0.8,1.0,0.7,0.3,0.0,0.6,1.1,3.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Doron Lamb,SG,21,MIL,23,0,12.2,1.4,4.1,0.347,0.2,0.7,0.25,1.3,3.4,0.367,0.368,0.3,0.7,0.533,0.1,0.6,0.7,0.9,0.3,0.0,0.7,1.2,3.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Doron Lamb,SG,21,ORL,24,0,12.4,1.1,2.8,0.397,0.4,0.9,0.476,0.7,2.0,0.362,0.471,0.5,0.8,0.632,0.2,1.0,1.2,0.5,0.3,0.0,0.4,1.0,3.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Jeremy Lamb,SF,20,OKC,23,0,6.4,1.0,3.0,0.353,0.4,1.3,0.3,0.7,1.7,0.395,0.419,0.6,0.6,1.0,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,3.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Carl Landry,PF,29,GSW,81,2,23.2,4.0,7.4,0.54,0.0,0.0,0.333,4.0,7.4,0.541,0.541,2.8,3.4,0.817,2.2,3.7,6.0,0.8,0.4,0.4,1.4,2.3,10.8,41.0,308,5,2011-12,12.5,5.2,0.9,0.3,0.3,24.4,41.0,8.8,4.4,1.6,0.0,0.1,4.4,0.0,8.8,0.507,0.799
255,Ty Lawson,PG,25,DEN,73,71,34.4,6.1,13.3,0.461,1.2,3.2,0.366,5.0,10.1,0.491,0.505,3.2,4.3,0.756,0.5,2.2,2.7,6.9,1.5,0.1,2.5,1.8,16.7,61.0,206,3,2011-12,16.4,3.7,6.6,1.3,0.1,34.8,61.0,12.6,6.1,2.4,1.2,3.3,4.9,0.365,9.3,0.531,0.824
256,Courtney Lee,SG,27,BOS,78,39,24.9,3.2,6.8,0.464,0.7,2.0,0.372,2.4,4.8,0.503,0.519,0.8,0.9,0.861,0.4,2.0,2.4,1.8,1.1,0.3,1.1,1.8,7.8,58.0,287,4,2011-12,11.4,2.7,1.5,1.2,0.4,30.3,58.0,10.0,4.3,1.1,1.5,3.7,2.8,0.401,6.3,0.452,0.826
257,David Lee,PF,29,GSW,79,79,36.8,7.6,14.7,0.519,0.0,0.1,0.0,7.6,14.6,0.521,0.519,3.2,4.1,0.797,2.8,8.5,11.2,3.5,0.8,0.3,2.6,3.1,18.5,57.0,498,7,2011-12,20.1,9.6,2.8,0.9,0.4,37.2,57.0,16.2,8.1,2.6,0.0,0.1,8.1,0.0,16.1,0.506,0.782
258,Malcolm Lee,SG,22,MIN,16,12,18.1,1.8,4.8,0.382,0.5,1.5,0.333,1.3,3.3,0.404,0.434,0.8,1.3,0.6,0.9,1.5,2.4,1.3,0.8,0.4,0.6,1.9,4.9,19.0,19,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Kawhi Leonard,SF,21,SAS,58,57,31.2,4.5,9.1,0.494,1.1,3.0,0.374,3.4,6.1,0.554,0.556,1.8,2.2,0.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9,64.0,64,1,2011-12,7.9,5.1,1.1,1.3,0.4,24.0,64.0,6.3,3.1,0.7,0.6,1.7,2.5,0.376,4.6,0.536,0.773
260,Meyers Leonard,C,20,POR,69,9,17.5,2.2,4.0,0.545,0.0,0.1,0.429,2.1,3.9,0.548,0.551,1.0,1.3,0.809,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,5.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Jon Leuer,PF-C,23,TOT,28,0,6.7,0.9,1.9,0.481,0.0,0.1,0.0,0.9,1.8,0.51,0.481,0.2,0.5,0.462,0.5,0.9,1.3,0.3,0.2,0.0,0.3,0.8,2.0,46.0,46,1,2011-12,4.7,2.6,0.5,0.3,0.4,12.1,46.0,4.2,2.1,0.4,0.1,0.2,2.0,0.333,4.0,0.516,0.75
261,Jon Leuer,C,23,CLE,9,0,10.1,1.1,3.1,0.357,0.0,0.3,0.0,1.1,2.8,0.4,0.357,0.2,0.7,0.333,0.6,0.9,1.4,0.6,0.2,0.0,0.6,1.2,2.4,46.0,46,1,2011-12,4.7,2.6,0.5,0.3,0.4,12.1,46.0,4.2,2.1,0.4,0.1,0.2,2.0,0.333,4.0,0.516,0.75
261,Jon Leuer,PF,23,MEM,19,0,5.1,0.8,1.3,0.625,0.0,0.0,,0.8,1.3,0.625,0.625,0.2,0.4,0.571,0.4,0.8,1.3,0.2,0.2,0.0,0.2,0.5,1.8,46.0,46,1,2011-12,4.7,2.6,0.5,0.3,0.4,12.1,46.0,4.2,2.1,0.4,0.1,0.2,2.0,0.333,4.0,0.516,0.75
262,Rashard Lewis,PF,33,MIA,55,9,14.4,1.9,4.5,0.414,0.9,2.4,0.389,0.9,2.1,0.441,0.516,0.5,0.8,0.622,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2,5.2,28.0,754,10,2010-11,11.7,5.1,1.6,0.9,0.5,32.0,57.0,10.2,4.4,1.5,1.5,4.3,2.9,0.357,5.9,0.488,0.802
263,DeAndre Liggins,SG,24,OKC,39,1,7.4,0.5,1.2,0.447,0.2,0.5,0.368,0.4,0.7,0.5,0.521,0.2,0.5,0.5,0.3,1.0,1.4,0.4,0.5,0.1,0.4,0.8,1.5,17.0,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Damian Lillard,PG,22,POR,82,82,38.6,6.7,15.7,0.429,2.3,6.1,0.368,4.5,9.6,0.469,0.501,3.3,3.9,0.844,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Jeremy Lin,PG,24,HOU,82,82,32.2,4.8,10.9,0.441,1.1,3.1,0.339,3.8,7.8,0.483,0.49,2.6,3.4,0.785,0.4,2.6,3.0,6.1,1.6,0.4,2.9,2.5,13.4,35.0,64,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Shaun Livingston,PG,27,TOT,66,16,22.0,2.5,5.2,0.48,0.0,0.1,0.0,2.5,5.2,0.485,0.48,1.3,1.5,0.867,0.5,1.9,2.4,3.3,0.7,0.5,1.2,1.9,6.3,58.0,324,5,2011-12,5.5,2.1,2.1,0.5,0.3,18.8,58.0,4.7,2.2,1.1,0.0,0.1,2.2,0.667,4.6,0.466,0.785
266,Shaun Livingston,PG,27,WAS,17,4,18.8,1.4,3.9,0.364,0.0,0.2,0.0,1.4,3.7,0.381,0.364,0.9,0.9,1.0,0.1,2.1,2.2,2.2,0.6,0.1,1.0,1.3,3.7,58.0,324,5,2011-12,5.5,2.1,2.1,0.5,0.3,18.8,58.0,4.7,2.2,1.1,0.0,0.1,2.2,0.667,4.6,0.466,0.785
266,Shaun Livingston,PG,27,CLE,49,12,23.2,2.9,5.7,0.507,0.0,0.0,0.0,2.9,5.7,0.509,0.507,1.4,1.7,0.843,0.6,1.9,2.5,3.6,0.8,0.6,1.2,2.1,7.2,58.0,324,5,2011-12,5.5,2.1,2.1,0.5,0.3,18.8,58.0,4.7,2.2,1.1,0.0,0.1,2.2,0.667,4.6,0.466,0.785
267,Brook Lopez,C,24,BRK,74,74,30.4,7.7,14.8,0.521,0.0,0.0,0.0,7.7,14.8,0.522,0.521,4.0,5.3,0.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4,5.0,251,3,2010-11,20.4,6.0,1.6,0.6,1.5,35.2,82.0,16.0,7.9,2.1,0.0,0.0,7.9,0.0,16.0,0.492,0.787
268,Robin Lopez,C,24,NOH,82,82,26.0,4.7,8.8,0.534,0.0,0.0,,4.7,8.8,0.534,0.534,2.0,2.5,0.778,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,11.3,64.0,242,4,2011-12,5.4,3.3,0.3,0.3,0.9,14.0,64.0,4.2,1.9,0.7,0.0,0.0,1.9,,4.2,0.461,0.714
269,Kevin Love,PF,24,MIN,18,18,34.3,5.8,16.6,0.352,1.1,5.1,0.217,4.7,11.4,0.413,0.386,5.6,7.9,0.704,3.6,10.4,14.0,2.3,0.7,0.5,2.2,1.9,18.3,55.0,269,4,2011-12,26.0,13.3,2.0,0.9,0.5,39.0,55.0,19.3,8.6,2.3,1.9,5.1,6.7,0.372,14.1,0.475,0.824
270,Kyle Lowry,PG,26,TOR,68,52,29.7,3.7,9.2,0.401,1.5,4.1,0.362,2.2,5.1,0.433,0.482,2.8,3.5,0.795,0.8,3.9,4.7,6.4,1.4,0.4,2.3,3.2,11.6,47.0,359,5,2011-12,14.3,4.5,6.6,1.6,0.3,32.1,47.0,10.9,4.5,2.8,1.7,4.5,2.8,0.374,6.4,0.434,0.864
271,John Lucas III,PG,30,TOR,63,0,13.1,2.0,5.3,0.386,0.9,2.4,0.377,1.1,2.9,0.393,0.472,0.3,0.4,0.72,0.1,0.9,1.0,1.7,0.4,0.0,0.4,0.8,5.3,49.0,111,2,2011-12,7.5,1.6,2.2,0.4,0.0,14.8,49.0,7.3,2.9,0.9,1.1,2.9,1.8,0.393,4.4,0.404,0.875
272,Scott Machado,PG,22,HOU,6,0,3.5,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.3,0.3,1.0,0.0,0.2,0.2,1.0,0.3,0.0,1.3,0.0,1.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Shelvin Mack,PG-SG,22,TOT,31,3,13.4,1.9,4.1,0.46,0.6,1.6,0.367,1.3,2.5,0.519,0.532,0.3,0.5,0.563,0.1,1.2,1.3,2.2,0.5,0.0,1.1,1.3,4.6,64.0,64,1,2011-12,3.6,1.4,2.0,0.4,0.0,12.2,64.0,3.4,1.4,0.8,0.2,0.7,1.2,0.286,2.8,0.427,0.712
273,Shelvin Mack,PG,22,WAS,7,2,20.1,2.3,5.7,0.4,0.6,1.9,0.308,1.7,3.9,0.444,0.45,0.1,0.3,0.5,0.4,1.9,2.3,3.3,0.9,0.0,1.1,1.4,5.3,64.0,64,1,2011-12,3.6,1.4,2.0,0.4,0.0,12.2,64.0,3.4,1.4,0.8,0.2,0.7,1.2,0.286,2.8,0.427,0.712
273,Shelvin Mack,SG,22,PHI,4,0,1.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5,64.0,64,1,2011-12,3.6,1.4,2.0,0.4,0.0,12.2,64.0,3.4,1.4,0.8,0.2,0.7,1.2,0.286,2.8,0.427,0.712
273,Shelvin Mack,PG,22,ATL,20,1,13.4,2.1,4.2,0.488,0.7,1.8,0.4,1.4,2.5,0.551,0.571,0.4,0.7,0.571,0.0,1.2,1.2,2.2,0.5,0.0,1.2,1.4,5.2,64.0,64,1,2011-12,3.6,1.4,2.0,0.4,0.0,12.2,64.0,3.4,1.4,0.8,0.2,0.7,1.2,0.286,2.8,0.427,0.712
274,Corey Maggette,SF,33,DET,18,0,14.3,1.5,4.2,0.355,0.3,1.2,0.238,1.2,3.1,0.4,0.388,2.0,2.7,0.75,0.3,1.1,1.4,1.1,0.3,0.1,0.9,2.3,5.3,32.0,663,9,2010-11,12.0,3.6,1.3,0.3,0.1,20.9,67.0,8.3,3.8,1.9,0.4,1.2,3.4,0.359,7.2,0.468,0.834
275,Ian Mahinmi,C,26,IND,80,2,16.5,1.9,4.1,0.453,0.0,0.0,0.0,1.9,4.1,0.456,0.453,1.3,2.1,0.608,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5,5.0,61.0,149,2,2011-12,5.8,4.7,0.2,0.6,0.5,18.7,61.0,3.9,2.1,0.8,0.0,0.0,2.1,0.0,3.9,0.549,0.639
276,Shawn Marion,PF,34,DAL,67,67,30.0,5.3,10.3,0.514,0.3,1.1,0.315,5.0,9.2,0.538,0.531,1.2,1.5,0.782,2.2,5.7,7.8,2.4,1.1,0.7,1.5,1.7,12.1,63.0,833,11,2011-12,10.6,7.4,2.1,1.1,0.6,30.5,63.0,10.3,4.6,1.6,0.3,1.1,4.3,0.294,9.2,0.464,0.796
277,Kendall Marshall,PG,21,PHO,48,3,14.6,1.2,3.1,0.371,0.5,1.5,0.315,0.7,1.6,0.423,0.447,0.2,0.3,0.571,0.1,0.8,0.9,3.0,0.5,0.1,1.2,1.0,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Cartier Martin,SF,28,WAS,41,3,16.9,2.3,6.1,0.381,1.4,3.6,0.397,0.9,2.6,0.358,0.496,0.5,0.7,0.714,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,17.0,120,1,2010-11,4.0,1.4,0.3,0.3,0.1,10.4,52.0,3.5,1.4,0.3,0.8,1.9,0.6,0.394,1.6,0.386,0.7
279,Kenyon Martin,C,35,NYK,18,11,23.9,3.1,5.2,0.602,0.0,0.0,,3.1,5.2,0.602,0.602,0.9,2.2,0.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,42.0,628,10,2011-12,5.2,4.3,0.4,1.0,1.0,22.4,42.0,5.2,2.3,0.8,0.1,0.3,2.2,0.231,4.9,0.454,0.37
280,Kevin Martin,SG,29,OKC,77,0,27.7,4.5,10.1,0.45,2.1,4.8,0.426,2.5,5.3,0.472,0.551,2.8,3.2,0.89,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,40.0,475,8,2011-12,17.1,2.7,2.8,0.7,0.1,31.6,40.0,13.4,5.6,1.8,2.0,5.6,3.6,0.347,7.8,0.462,0.894
281,Roger Mason,SG,32,NOH,69,13,17.7,1.9,4.4,0.433,1.0,2.3,0.415,1.0,2.1,0.452,0.541,0.6,0.6,0.907,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5,5.3,52.0,424,5,2011-12,5.5,1.3,0.9,0.3,0.1,13.4,52.0,5.0,2.0,0.6,1.1,3.0,0.8,0.383,2.0,0.423,0.778
282,Wesley Matthews,SG,26,POR,69,69,34.8,5.1,11.7,0.436,2.4,6.2,0.398,2.7,5.6,0.478,0.54,2.2,2.7,0.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8,66.0,230,3,2011-12,13.7,3.4,1.7,1.5,0.2,33.8,66.0,11.6,4.8,1.1,2.0,5.1,2.8,0.383,6.5,0.434,0.86
283,Jason Maxiell,PF,29,DET,72,71,24.8,2.8,6.3,0.446,0.0,0.0,,2.8,6.3,0.446,0.446,1.3,2.0,0.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4,6.9,65.0,451,6,2011-12,6.5,5.1,0.6,0.5,0.8,22.6,65.0,5.9,2.8,1.1,0.0,0.0,2.8,0.0,5.9,0.48,0.547
284,Eric Maynor,PG-SG,25,TOT,64,0,15.0,1.7,4.4,0.377,0.5,1.5,0.354,1.1,2.9,0.389,0.438,0.7,1.0,0.726,0.1,0.6,0.7,2.8,0.3,0.0,1.2,0.9,4.5,9.0,172,2,2010-11,4.2,1.5,2.9,0.4,0.1,14.6,82.0,4.1,1.6,0.9,0.5,1.2,1.2,0.385,2.9,0.409,0.729
284,Eric Maynor,PG,25,OKC,37,0,10.6,1.0,3.1,0.313,0.4,1.2,0.326,0.6,1.9,0.304,0.378,0.5,0.6,0.81,0.1,0.4,0.5,2.0,0.3,0.0,0.8,0.5,2.8,9.0,172,2,2010-11,4.2,1.5,2.9,0.4,0.1,14.6,82.0,4.1,1.6,0.9,0.5,1.2,1.2,0.385,2.9,0.409,0.729
284,Eric Maynor,SG,25,POR,27,0,21.2,2.6,6.1,0.422,0.7,1.9,0.38,1.9,4.3,0.44,0.479,1.0,1.5,0.683,0.1,0.9,1.0,4.0,0.4,0.0,1.8,1.3,6.9,9.0,172,2,2010-11,4.2,1.5,2.9,0.4,0.1,14.6,82.0,4.1,1.6,0.9,0.5,1.2,1.2,0.385,2.9,0.409,0.729
285,O.J. Mayo,SG,25,DAL,82,82,35.5,5.6,12.5,0.449,1.7,4.3,0.407,3.9,8.3,0.471,0.519,2.3,2.8,0.82,0.4,3.1,3.5,4.4,1.1,0.3,2.6,2.4,15.3,66.0,301,4,2011-12,12.6,3.2,2.6,1.1,0.3,26.8,66.0,11.2,4.5,1.9,1.5,4.2,3.0,0.364,7.0,0.434,0.773
286,Luc Mbah a Moute,SF,26,MIL,58,45,22.9,2.6,6.5,0.401,0.2,0.6,0.351,2.4,5.9,0.406,0.418,1.2,2.2,0.571,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4,6.7,43.0,277,4,2011-12,7.7,5.3,0.7,0.9,0.5,23.5,43.0,6.1,3.1,0.9,0.0,0.1,3.1,0.25,6.0,0.514,0.641
287,JaVale McGee,C,25,DEN,79,0,18.1,3.8,6.7,0.575,0.0,0.0,1.0,3.8,6.7,0.574,0.576,1.4,2.4,0.591,2.0,2.8,4.8,0.3,0.4,2.0,1.1,2.3,9.1,61.0,275,4,2011-12,11.3,7.8,0.5,0.6,2.2,25.2,61.0,9.0,5.0,1.4,0.0,0.0,5.0,,9.0,0.556,0.461
288,Dominic McGuire,SF,27,TOT,26,10,14.9,0.9,2.2,0.429,0.0,0.0,,0.9,2.2,0.429,0.429,0.1,0.4,0.3,0.7,2.3,3.0,0.8,0.5,0.4,0.5,1.5,2.0,64.0,316,5,2011-12,3.5,3.8,1.7,0.7,0.6,17.6,64.0,3.3,1.5,0.9,0.0,0.1,1.5,0.0,3.2,0.456,0.736
288,Dominic McGuire,SF,27,TOR,15,9,15.3,1.0,2.1,0.469,0.0,0.0,,1.0,2.1,0.469,0.469,0.1,0.4,0.333,0.7,2.5,3.2,0.7,0.3,0.5,0.5,1.7,2.1,64.0,316,5,2011-12,3.5,3.8,1.7,0.7,0.6,17.6,64.0,3.3,1.5,0.9,0.0,0.1,1.5,0.0,3.2,0.456,0.736
