Player,Age,G,MP_PERGAME,FG_PERGAME,FGA_PERGAME,FG%_PERGAME,3P_PERGAME,3PA_PERGAME,3P%_PERGAME,2P_PERGAME,2PA_PERGAME,2P%_PERGAME,FT_PERGAME,FT%_PERGAME,ORB_PERGAME,DRB_PERGAME,TRB_PERGAME,AST_PERGAME,BLK_PERGAME,TOV_PERGAME,PTS_PERGAME,G_prev,Seasons Played,Season,PER_ADVANCED,AST%_ADVANCED,USG%_ADVANCED,OWS_ADVANCED,WS_ADVANCED,WS/48_ADVANCED,BPM_ADVANCED,VORP_ADVANCED,G_diff,GS_diff,MP_diff,FG_diff,FGA_diff,3P_diff,3PA_diff,2P_diff,2PA_diff,FT_diff,FTA_diff,DRB_diff,TRB_diff,AST_diff,BLK_diff,TOV_diff,PTS_diff,PTS_diff_BS,PER_diff,AST%_diff,USG%_diff,OWS_diff,STL%_diff,BLK%_diff,3PAr_diff,ORB%_diff,OBPM_diff,DBPM_diff,DWS_diff,WS_diff,WS/48_diff,BPM_diff,VORP_diff,Seed,Previous Seed,Seed Difference,PCT,MIP Rank,MIP Share
Hassan Whiteside,30,67,30.0,6.5,10.5,0.621,0.1,0.1,0.571,6.4,10.4,0.622,2.4,0.686,3.9,9.7,13.5,1.2,2.9,1.8,15.5,72.0,5,2019-20,25.0,5.9,19.6,5.6,8.5,0.204,3.2,2.6,-5.0,8.0,6.699999999999999,1.0999999999999996,1.0999999999999996,0.1,-0.1,1.0,1.200000000000001,0.8999999999999999,0.20000000000000018,1.8999999999999995,2.1999999999999993,0.3999999999999999,1.0,0.5,3.1999999999999993,-1.5,1.5,0.3000000000000007,-3.0,3.3,-0.7000000000000001,1.1000000000000005,-0.014,-2.700000000000001,1.4,-0.5,-1.0,2.2,0.023999999999999994,0.9000000000000004,0.8,15.0,6.0,-9.0,0.47297297297297297,0,0.0
Andrew Wiggins,24,54,34.4,8.1,18.1,0.447,2.1,6.2,0.332,6.0,11.9,0.506,3.5,0.709,1.2,3.9,5.1,3.7,1.0,2.4,21.8,73.0,5,2019-20,16.4,18.1,27.4,0.8,1.9,0.05,-0.3,0.8,-19.0,-19.0,-0.3999999999999986,1.2999999999999998,1.5,0.5,1.4000000000000004,0.7999999999999998,0.09999999999999964,0.7000000000000002,0.9000000000000004,0.19999999999999973,0.2999999999999998,1.2000000000000002,0.30000000000000004,0.5,3.6999999999999993,-1.8000000000000007,3.9999999999999982,7.200000000000001,3.0,1.4,-0.19999999999999996,0.7999999999999998,0.05400000000000005,0.10000000000000009,2.3,0.40000000000000013,-0.19999999999999996,1.2999999999999998,0.038000000000000006,2.7,1.4,0.0,0.0,0.0,0.0,0,0.0
Kyle Anderson,27,69,27.3,4.5,9.5,0.468,1.4,3.8,0.36,3.1,5.8,0.539,2.1,0.783,0.8,5.0,5.7,3.6,0.8,1.2,12.4,67.0,5,2020-21,17.2,18.3,18.5,2.9,5.6,0.143,3.3,2.5,2.0,41.0,7.400000000000002,2.2,4.6,0.9999999999999999,2.5,1.1,2.0999999999999996,1.3,1.5000000000000002,1.6,1.4000000000000004,1.2000000000000002,0.20000000000000007,0.19999999999999996,6.6000000000000005,4.4,4.699999999999999,2.4000000000000004,5.0,2.0,0.20000000000000018,0.30000000000000027,0.14,-1.8000000000000003,2.9,-0.10000000000000009,1.0000000000000002,3.0999999999999996,0.05199999999999999,2.8,1.6,15.0,16.0,1.0,0.5277777777777778,16T,0.004
Harrison Barnes,28,58,36.2,5.5,11.1,0.497,1.7,4.4,0.391,3.8,6.7,0.567,3.4,0.83,1.1,5.5,6.6,3.5,0.2,1.6,16.1,72.0,8,2020-21,15.4,13.0,17.2,4.0,4.5,0.103,0.2,1.1,-14.0,-14.0,1.7000000000000028,0.40000000000000036,0.09999999999999964,0.30000000000000004,0.7000000000000002,0.09999999999999964,-0.5999999999999996,0.3999999999999999,0.39999999999999947,1.6,1.6999999999999993,1.2999999999999998,0.0,0.40000000000000013,1.6000000000000014,-3.099999999999998,2.0999999999999996,3.8000000000000007,-0.1999999999999993,0.6000000000000001,0.19999999999999996,-0.09999999999999998,0.061,-0.10000000000000009,1.5,0.0,-0.6000000000000001,-0.09999999999999964,0.015,1.5,0.6000000000000001,23.0,20.0,-3.0,0.4305555555555556,0,0.0
Chris Boucher,28,60,24.2,4.8,9.3,0.514,1.5,3.9,0.383,3.3,5.4,0.609,2.5,0.788,2.0,4.8,6.7,1.1,1.9,0.8,13.6,62.0,1,2020-21,21.9,6.9,20.5,4.0,6.1,0.201,3.3,2.0,-2.0,14.0,11.0,2.5,4.500000000000001,0.9,2.0,1.5999999999999999,2.5000000000000004,1.0,1.3000000000000003,2.0999999999999996,2.2,0.7000000000000001,0.8999999999999999,0.30000000000000004,7.0,7.0,1.1999999999999993,2.1000000000000005,0.8000000000000007,1.9,-0.10000000000000009,0.2999999999999998,0.024999999999999967,-5.6,1.7000000000000002,-0.4,0.30000000000000004,2.3,-0.022999999999999993,1.2999999999999998,1.2,24.0,2.0,-22.0,0.375,6T,0.02
Mikal Bridges,24,72,32.6,5.0,9.3,0.543,1.9,4.4,0.425,3.2,4.9,0.647,1.5,0.84,1.1,3.2,4.3,2.1,0.9,0.8,13.5,73.0,2,2020-21,16.4,8.8,14.9,5.4,8.0,0.164,3.3,3.1,-1.0,40.0,4.600000000000001,1.6,2.700000000000001,0.8999999999999999,1.7000000000000002,0.8000000000000003,0.9000000000000004,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.2999999999999998,0.30000000000000004,0.30000000000000004,-0.19999999999999996,4.4,4.4,3.4999999999999982,0.20000000000000107,2.200000000000001,2.9000000000000004,-0.7999999999999998,0.3999999999999999,0.06999999999999995,0.20000000000000018,3.0,-0.6,0.30000000000000027,3.2,0.051000000000000004,2.5,1.6,2.0,17.0,15.0,0.7083333333333334,8,0.016
Malcolm Brogdon,28,56,34.5,7.9,17.5,0.453,2.6,6.7,0.388,5.3,10.8,0.493,2.7,0.864,1.0,4.2,5.3,5.9,0.3,2.1,21.2,54.0,4,2020-21,17.9,25.7,25.9,2.9,4.2,0.105,2.1,2.0,2.0,2.0,3.6000000000000014,1.9000000000000004,3.6999999999999993,1.2000000000000002,2.4000000000000004,0.7000000000000002,1.3000000000000007,-0.3999999999999999,-0.19999999999999973,0.20000000000000018,0.39999999999999947,-1.1999999999999993,0.09999999999999998,-0.2999999999999998,4.699999999999999,4.699999999999999,0.1999999999999993,-8.099999999999998,0.6999999999999993,0.6000000000000001,0.19999999999999996,0.09999999999999998,0.07300000000000001,0.19999999999999973,0.7000000000000002,-0.4,-0.3999999999999999,0.20000000000000018,-0.009000000000000008,0.30000000000000004,0.3999999999999999,18.0,7.0,-11.0,0.4722222222222222,0,0.0
Jaylen Brown,24,58,34.5,9.3,19.2,0.484,2.8,7.1,0.397,6.5,12.1,0.536,3.3,0.764,1.2,4.8,6.0,3.4,0.6,2.7,24.7,57.0,4,2020-21,19.9,16.5,29.7,2.8,4.8,0.115,2.5,2.3,1.0,1.0,0.6000000000000014,1.8000000000000007,3.5999999999999996,0.5,1.1999999999999993,1.2999999999999998,2.5,0.19999999999999973,0.0,-0.5,-0.40000000000000036,1.2999999999999998,0.19999999999999996,0.5,4.399999999999999,4.399999999999999,3.0,6.800000000000001,5.0,0.5,0.19999999999999996,0.5,-0.01100000000000001,0.3999999999999999,2.2,-0.49999999999999994,-0.6000000000000001,-0.10000000000000053,-0.007999999999999993,1.7,0.8999999999999999,16.0,5.0,-11.0,0.5,6T,0.02
Jalen Brunson,24,68,25.0,4.8,9.2,0.523,1.2,2.9,0.405,3.6,6.3,0.578,1.8,0.795,0.4,3.0,3.4,3.5,0.0,1.2,12.6,57.0,2,2020-21,17.1,21.3,20.2,3.9,5.1,0.143,0.9,1.2,11.0,-4.0,7.100000000000001,1.5999999999999996,2.3999999999999995,0.3999999999999999,0.7999999999999998,1.2000000000000002,1.5999999999999996,0.7,0.9000000000000001,1.0,1.0,0.20000000000000018,-0.1,0.0,4.4,3.299999999999999,2.200000000000001,-5.699999999999999,-0.1999999999999993,2.3,0.0,-0.19999999999999998,0.010000000000000009,-0.4999999999999998,1.4,0.4,0.5000000000000001,2.9999999999999996,0.04199999999999998,1.8,0.8999999999999999,8.0,12.0,4.0,0.5833333333333334,0,0.0
Jordan Clarkson,28,68,26.7,6.7,15.8,0.425,3.1,8.8,0.347,3.7,7.0,0.523,1.9,0.896,0.7,3.3,4.0,2.5,0.1,1.7,18.4,71.0,6,2020-21,17.1,15.3,29.7,1.7,4.2,0.111,1.4,1.6,-3.0,-1.0,2.6999999999999993,1.2000000000000002,3.6000000000000014,1.0,3.000000000000001,0.30000000000000027,0.5999999999999996,0.0,-0.19999999999999973,1.4,1.4,0.6000000000000001,-0.1,0.30000000000000004,3.1999999999999993,1.5999999999999979,-0.1999999999999993,2.1000000000000014,3.3999999999999986,-0.7,0.30000000000000004,-0.4,0.08100000000000007,-0.3999999999999999,-0.5999999999999999,0.9,1.5,0.8000000000000003,0.015,0.2999999999999998,0.30000000000000004,1.0,11.0,10.0,0.7222222222222222,10T,0.006
Hamidou Diallo,22,52,23.6,4.3,9.0,0.477,0.5,1.6,0.341,3.8,7.5,0.505,2.5,0.64,1.1,4.1,5.2,1.9,0.5,1.5,11.6,46.0,2,2020-21,14.3,13.3,22.2,0.3,1.6,0.063,-2.1,0.0,6.0,6.0,4.100000000000001,1.4,2.5999999999999996,0.2,0.40000000000000013,1.2999999999999998,2.3,1.7,2.4,1.3999999999999995,1.6,1.0999999999999999,0.3,0.3999999999999999,4.699999999999999,4.699999999999999,5.0,7.4,3.8000000000000007,1.0,-0.3999999999999999,0.7999999999999999,-0.019000000000000017,-0.5,2.0,-0.19999999999999998,0.19999999999999996,1.2000000000000002,0.041,1.7999999999999998,0.4,0.0,0.0,0.0,0.0,0,0.0
De'Aaron Fox,23,58,35.1,9.1,19.1,0.477,1.8,5.5,0.322,7.3,13.6,0.539,5.2,0.719,0.6,2.9,3.5,7.2,0.5,3.0,25.2,51.0,3,2020-21,20.7,32.7,31.0,3.4,4.2,0.098,1.8,2.0,7.0,9.0,3.1000000000000014,1.3999999999999995,3.1000000000000014,0.7,1.9,0.7000000000000002,1.1999999999999993,0.5,0.5,-0.30000000000000027,-0.2999999999999998,0.40000000000000036,0.0,-0.10000000000000009,4.099999999999998,4.099999999999998,0.09999999999999787,-2.5999999999999943,1.1999999999999993,0.7999999999999998,-0.10000000000000009,-0.3999999999999999,0.06099999999999997,-0.5999999999999999,0.8000000000000003,-0.8,-0.5999999999999999,0.20000000000000018,-0.01999999999999999,0.0,0.3999999999999999,23.0,20.0,-3.0,0.4305555555555556,0,0.0
Enes Freedom,28,72,24.4,4.7,7.8,0.604,0.0,0.1,0.25,4.7,7.7,0.607,1.8,0.774,3.9,7.1,11.0,1.2,0.7,1.1,11.2,58.0,9,2020-21,22.4,7.2,17.4,5.7,7.5,0.204,0.6,1.2,14.0,28.0,7.5,1.3000000000000003,1.7999999999999998,0.0,0.0,1.3000000000000003,1.7999999999999998,0.6000000000000001,0.5999999999999999,2.5,3.5999999999999996,0.19999999999999996,0.0,0.10000000000000009,3.0999999999999996,-4.300000000000001,0.0,-1.6000000000000005,-2.0,3.1,-0.20000000000000007,-1.5,-0.013000000000000001,-1.1999999999999993,0.30000000000000004,-1.0999999999999999,-0.10000000000000009,3.0999999999999996,-0.010000000000000009,-0.9,0.29999999999999993,10.0,15.0,5.0,0.5833333333333334,0,0.0
Jerami Grant,26,54,33.9,7.4,17.3,0.429,2.1,6.1,0.35,5.3,11.2,0.473,5.4,0.845,0.6,4.0,4.6,2.8,1.1,2.0,22.3,71.0,6,2020-21,16.9,14.3,28.5,1.6,3.2,0.083,1.1,1.4,-17.0,30.0,7.299999999999997,3.1000000000000005,8.4,0.7000000000000002,2.5999999999999996,2.4,5.799999999999999,3.3000000000000003,3.6000000000000005,1.2999999999999998,1.0999999999999996,1.5999999999999999,0.30000000000000004,1.1,10.3,8.700000000000001,2.4999999999999982,7.700000000000001,10.5,-1.1999999999999997,-0.4,0.0,-0.04400000000000004,-1.2999999999999998,1.7999999999999998,-0.20000000000000007,0.0,-1.2000000000000002,-0.027999999999999997,1.6,0.7,29.0,27.0,-2.0,0.2777777777777778,2,0.28
Zach LaVine,25,58,35.1,9.8,19.4,0.507,3.4,8.2,0.419,6.4,11.1,0.571,4.4,0.849,0.6,4.4,5.0,4.9,0.5,3.5,27.4,60.0,5,2020-21,21.5,23.4,31.0,4.0,5.9,0.138,4.0,3.1,-2.0,-2.0,0.30000000000000426,0.8000000000000007,-0.6000000000000014,0.2999999999999998,0.09999999999999964,0.5,-0.8000000000000007,-0.09999999999999964,-0.5,0.3000000000000007,0.20000000000000018,0.7000000000000002,0.0,0.10000000000000009,1.8999999999999986,1.8999999999999986,2.1000000000000014,1.6999999999999993,-0.6999999999999993,2.2,-0.8999999999999999,-0.10000000000000009,0.020999999999999963,-0.10000000000000009,1.6000000000000005,0.0,-0.40000000000000013,1.9000000000000004,0.047000000000000014,1.5,0.7000000000000002,21.0,24.0,3.0,0.4305555555555556,5,0.04
Doug McDermott,29,66,24.5,5.4,10.1,0.532,1.7,4.3,0.388,3.7,5.7,0.641,1.2,0.816,0.9,2.4,3.3,1.3,0.1,0.8,13.6,69.0,6,2020-21,15.6,7.8,20.0,3.1,3.8,0.112,-0.6,0.6,-3.0,29.0,4.600000000000001,1.5000000000000004,2.1999999999999993,-0.19999999999999996,0.0,1.7000000000000002,2.0,0.5,0.7,0.2999999999999998,0.7999999999999998,0.19999999999999996,0.0,0.20000000000000007,3.299999999999999,3.299999999999999,1.1999999999999993,-0.6000000000000005,0.3999999999999986,0.8000000000000003,0.19999999999999996,0.0,-0.10700000000000004,1.9,0.0,-0.7,-0.40000000000000013,0.5,-0.0050000000000000044,-0.6,-0.09999999999999998,18.0,7.0,-11.0,0.4722222222222222,0,0.0
Donovan Mitchell,24,53,33.4,9.0,20.6,0.438,3.4,8.7,0.386,5.7,11.9,0.476,5.0,0.845,0.9,3.5,4.4,5.2,0.3,2.8,26.4,69.0,3,2020-21,21.3,26.7,33.5,3.9,6.2,0.167,4.3,2.8,-16.0,-16.0,-0.8999999999999986,0.3000000000000007,1.2000000000000028,0.8999999999999999,1.799999999999999,-0.5,-0.6999999999999993,1.0,1.2999999999999998,-0.10000000000000009,0.0,0.9000000000000004,0.09999999999999998,0.09999999999999964,2.3999999999999986,2.3999999999999986,2.5,5.099999999999998,2.6999999999999993,0.6999999999999997,0.0,0.19999999999999996,0.07100000000000001,0.5,2.1999999999999997,0.39999999999999997,0.0,0.7999999999999998,0.05700000000000001,2.4,0.5,1.0,11.0,10.0,0.7222222222222222,0,0.0
Ja Morant,21,63,32.6,6.8,15.2,0.449,1.2,3.8,0.303,5.7,11.4,0.499,4.3,0.728,0.9,3.1,4.0,7.4,0.2,3.2,19.1,67.0,1,2020-21,16.7,33.5,27.2,1.6,3.2,0.074,-0.4,0.8,-4.0,-4.0,1.6000000000000014,0.09999999999999964,1.1999999999999993,0.29999999999999993,1.0999999999999996,-0.09999999999999964,0.09999999999999964,0.6999999999999997,1.3000000000000007,0.0,0.10000000000000009,0.10000000000000053,-0.09999999999999998,-0.09999999999999964,1.3000000000000007,1.3000000000000007,-0.6999999999999993,-1.7000000000000028,1.3000000000000007,-0.6999999999999997,0.0,-0.20000000000000007,0.061,0.3999999999999999,-0.09999999999999987,-0.40000000000000013,0.10000000000000009,-0.5999999999999996,-0.013999999999999999,-0.7,-0.3999999999999999,15.0,16.0,1.0,0.5277777777777778,0,0.0
Dejounte Murray,24,67,31.9,6.6,14.5,0.453,0.9,3.0,0.317,5.6,11.6,0.488,1.6,0.791,0.9,6.2,7.1,5.4,0.1,1.7,15.7,66.0,3,2020-21,16.5,25.9,23.4,0.7,3.3,0.074,0.8,1.5,1.0,9.0,6.299999999999997,2.0999999999999996,4.800000000000001,0.30000000000000004,1.3,1.7999999999999998,3.5999999999999996,0.20000000000000018,0.30000000000000004,1.4000000000000004,1.2999999999999998,1.3000000000000007,-0.19999999999999998,-0.19999999999999996,4.799999999999999,4.799999999999999,0.3000000000000007,2.799999999999997,2.599999999999998,0.0,-0.8000000000000003,-0.6000000000000001,0.03,-1.6000000000000005,0.7,-0.30000000000000004,0.6000000000000001,0.6999999999999997,0.0,0.4,0.5,20.0,19.0,-1.0,0.4583333333333333,0,0.0
Kelly Olynyk,29,70,28.5,4.8,10.0,0.484,1.8,5.3,0.342,3.0,4.7,0.641,2.1,0.829,1.2,5.7,7.0,2.9,0.6,1.8,13.5,67.0,7,2020-21,16.4,16.0,19.7,2.5,5.1,0.121,1.2,1.6,3.0,53.0,9.100000000000001,2.0999999999999996,4.1,0.40000000000000013,1.7999999999999998,1.7,2.3000000000000003,0.8,1.0,1.8000000000000003,2.4000000000000004,1.2,0.3,0.7,5.300000000000001,2.0,1.799999999999999,2.6999999999999993,2.3000000000000007,0.6000000000000001,0.19999999999999996,0.30000000000000004,-0.05999999999999994,0.8999999999999999,0.3,-0.09999999999999998,0.8,1.3999999999999995,-0.014000000000000012,0.19999999999999996,0.6000000000000001,0.0,0.0,0.0,0.0,0,0.0
Michael Porter Jr.,22,61,31.3,7.3,13.4,0.542,2.8,6.3,0.445,4.5,7.1,0.628,1.7,0.791,1.5,5.8,7.3,1.1,0.9,1.3,19.0,55.0,1,2020-21,20.6,5.6,21.7,4.8,6.9,0.173,3.1,2.5,6.0,46.0,14.900000000000002,3.8,6.4,1.6999999999999997,3.5999999999999996,2.1,2.8,0.5999999999999999,0.9000000000000001,2.3,2.5999999999999996,0.30000000000000004,0.4,0.4,9.7,9.7,0.8000000000000007,-2.3000000000000007,-0.6000000000000014,3.0,-0.5,0.19999999999999973,0.08400000000000002,-2.799999999999999,1.6,-0.09999999999999998,1.0,4.0,0.01899999999999999,1.6,1.7,5.0,6.0,1.0,0.6527777777777778,3,0.276
Norman Powell,27,69,32.0,6.3,13.3,0.477,2.5,6.0,0.411,3.9,7.3,0.532,3.4,0.871,0.6,2.5,3.1,1.9,0.3,1.7,18.6,52.0,5,2020-21,16.2,9.2,22.6,3.4,4.7,0.103,0.4,1.3,17.0,32.0,3.6000000000000014,0.5999999999999996,1.8000000000000007,0.3999999999999999,0.7000000000000002,0.2999999999999998,1.0,0.8999999999999999,1.0,-0.7000000000000002,-0.6000000000000001,0.09999999999999987,-0.10000000000000003,0.19999999999999996,2.6000000000000014,2.6000000000000014,-0.6000000000000014,-0.5,1.1000000000000014,1.1,-0.09999999999999987,-0.5999999999999999,-0.0040000000000000036,0.10000000000000009,-0.09999999999999987,-1.5,-0.9999999999999998,0.10000000000000053,-0.047,-1.6,-0.19999999999999996,0.0,0.0,0.0,0.0,0,0.0
Julius Randle,26,71,37.6,8.5,18.6,0.456,2.3,5.5,0.411,6.2,13.1,0.474,4.9,0.811,1.2,9.0,10.2,6.0,0.3,3.4,24.1,64.0,5,2020-21,19.7,27.2,29.3,3.4,7.8,0.14,3.8,3.9,7.0,7.0,5.100000000000001,1.2999999999999998,2.900000000000002,1.2999999999999998,1.9,0.0,1.0,0.9000000000000004,0.5,1.5999999999999996,0.5,2.9,0.0,0.3999999999999999,4.600000000000001,2.700000000000003,2.1999999999999993,11.399999999999999,1.6999999999999993,2.5,0.0,-0.4,0.06399999999999997,-4.0,2.2,1.9,2.5,5.1,0.07800000000000001,4.1,3.0,12.0,25.0,13.0,0.5694444444444444,1,0.986
Terry Rozier,26,69,34.5,7.4,16.4,0.45,3.2,8.3,0.389,4.2,8.2,0.512,2.4,0.817,0.7,3.7,4.4,4.2,0.4,1.9,20.4,63.0,5,2020-21,17.1,20.0,24.4,3.3,5.2,0.105,1.6,2.2,6.0,6.0,0.20000000000000284,1.1000000000000005,1.4999999999999982,0.5,1.6000000000000005,0.6000000000000001,0.0,-0.20000000000000018,-0.10000000000000009,0.10000000000000009,0.0,0.10000000000000053,0.2,-0.30000000000000027,2.3999999999999986,2.3999999999999986,2.3000000000000007,-0.3999999999999986,0.6999999999999993,1.4,0.40000000000000013,0.7000000000000001,0.05399999999999999,-0.2999999999999998,1.4000000000000001,0.7,0.8999999999999999,2.2,0.03899999999999999,2.0,1.4000000000000001,19.0,23.0,4.0,0.4583333333333333,19T,0.002
Domantas Sabonis,24,62,36.0,7.8,14.6,0.535,0.8,2.6,0.321,7.0,12.0,0.582,3.9,0.732,2.4,9.5,12.0,6.7,0.5,3.4,20.3,62.0,4,2020-21,20.6,27.5,24.1,4.0,6.9,0.149,3.8,3.3,0.0,0.0,1.2000000000000028,0.39999999999999947,0.9000000000000004,0.5,1.5,-0.09999999999999964,-0.5999999999999996,0.3999999999999999,0.5,0.09999999999999964,-0.40000000000000036,1.7000000000000002,0.0,0.6999999999999997,1.8000000000000007,1.8000000000000007,-0.09999999999999787,5.800000000000001,0.8000000000000007,-0.09999999999999964,0.5,0.0,0.09999999999999999,-2.3999999999999995,0.2999999999999998,0.40000000000000013,-0.3999999999999999,-0.5999999999999996,-0.019000000000000017,0.5999999999999996,0.3999999999999999,18.0,7.0,-11.0,0.4722222222222222,0,0.0
Collin Sexton,22,60,35.3,8.8,18.4,0.475,1.6,4.4,0.371,7.1,14.0,0.508,5.2,0.815,1.0,2.2,3.1,4.4,0.2,2.8,24.3,65.0,2,2020-21,18.0,22.6,29.7,2.6,3.5,0.08,-0.2,1.0,-5.0,-5.0,2.299999999999997,0.9000000000000004,1.6999999999999993,0.10000000000000009,0.5000000000000004,0.6999999999999993,1.1999999999999993,1.7000000000000002,2.3000000000000007,0.0,0.0,1.4000000000000004,0.1,0.3999999999999999,3.5,3.5,1.6999999999999993,7.500000000000002,2.5,0.5,-0.10000000000000009,0.10000000000000003,0.0040000000000000036,-0.10000000000000009,1.5,0.20000000000000018,0.5,1.0,0.023,1.6,0.9,26.0,28.0,2.0,0.3055555555555556,0,0.0
Jayson Tatum,22,64,35.8,9.5,20.6,0.459,2.9,7.6,0.386,6.5,13.0,0.502,4.6,0.868,0.8,6.6,7.4,4.3,0.5,2.7,26.4,66.0,3,2020-21,21.3,20.3,30.8,4.1,6.5,0.137,3.9,3.4,-2.0,-2.0,1.5,1.0999999999999996,2.0,0.0,0.5,1.0,1.5,0.7999999999999998,0.5999999999999996,0.5999999999999996,0.40000000000000036,1.2999999999999998,-0.4,0.40000000000000036,3.0,3.0,0.9000000000000021,5.800000000000001,2.1999999999999993,0.8999999999999995,-0.3999999999999999,-0.9999999999999998,-0.015000000000000013,-0.7000000000000002,0.7000000000000002,-0.8999999999999999,-1.2000000000000002,-0.40000000000000036,-0.00899999999999998,-0.10000000000000009,0.0,16.0,5.0,-11.0,0.5,0,0.0
Jonas Valančiūnas,28,62,28.3,7.1,12.0,0.592,0.3,0.9,0.368,6.8,11.1,0.611,2.5,0.773,4.1,8.4,12.5,1.8,0.9,1.6,17.1,70.0,8,2020-21,24.4,10.0,22.4,5.1,7.8,0.213,3.0,2.2,-8.0,-9.0,1.9000000000000021,0.8999999999999995,1.4000000000000004,-0.2,-0.4,1.0999999999999996,1.799999999999999,0.3999999999999999,0.3999999999999999,0.20000000000000107,1.1999999999999993,-0.09999999999999987,-0.20000000000000007,-0.19999999999999996,2.200000000000001,1.5000000000000018,2.1999999999999993,-0.9000000000000004,0.8999999999999986,0.8999999999999995,0.19999999999999996,-0.7000000000000002,-0.046,2.6999999999999993,1.1,-0.5,-0.19999999999999973,0.7999999999999998,0.031,0.6000000000000001,0.20000000000000018,15.0,16.0,1.0,0.5277777777777778,0,0.0
Nikola Vučević,30,70,33.5,9.5,19.9,0.477,2.5,6.3,0.4,7.0,13.7,0.513,1.9,0.84,2.1,9.6,11.7,3.8,0.7,1.8,23.4,62.0,9,2020-21,22.9,21.3,29.3,3.3,6.3,0.129,5.3,4.4,8.0,8.0,1.2999999999999972,1.5,3.1999999999999993,0.8999999999999999,1.5999999999999996,0.5999999999999996,1.6999999999999993,-0.20000000000000018,-0.5,1.0,0.7999999999999989,0.19999999999999973,-0.10000000000000009,0.40000000000000013,3.799999999999997,2.599999999999998,1.0,1.8000000000000007,3.5,-0.20000000000000018,0.0,-0.30000000000000004,0.034999999999999976,-0.7999999999999998,1.2000000000000002,-0.09999999999999998,0.10000000000000009,-0.10000000000000053,-0.023999999999999994,1.0999999999999996,1.3000000000000003,0.0,0.0,0.0,0.0,10T,0.006
Delon Wright,28,63,27.7,3.8,8.2,0.463,1.0,2.7,0.372,2.8,5.5,0.509,1.6,0.802,1.0,3.2,4.3,4.4,0.5,1.3,10.2,73.0,3,2020-21,16.3,23.0,16.3,2.5,4.3,0.117,2.2,1.8,-10.0,34.0,6.199999999999999,1.1999999999999997,2.5999999999999996,0.4,1.0000000000000002,0.7999999999999998,1.6,0.5,0.6000000000000001,0.30000000000000027,0.5,1.1000000000000005,0.2,0.30000000000000004,3.299999999999999,1.5,0.9000000000000004,2.0,1.9000000000000004,-0.10000000000000009,0.19999999999999973,0.30000000000000004,0.02300000000000002,-0.6000000000000005,0.6,-0.3999999999999999,0.0,-0.10000000000000053,-0.017,0.30000000000000027,0.30000000000000004,0.0,0.0,0.0,0.0,0,0.0
Jarrett Allen,23,56,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,2.9,0.708,3.4,7.3,10.8,1.6,1.3,1.7,16.1,63.0,4,2021-22,23.0,8.2,18.1,5.4,8.5,0.225,3.9,2.7,-7.0,11.0,2.6999999999999957,1.8999999999999995,1.9999999999999991,-0.1,-0.09999999999999998,2.0,2.3,-0.30000000000000027,-0.39999999999999947,0.39999999999999947,0.8000000000000007,-0.09999999999999987,-0.09999999999999987,0.09999999999999987,3.3000000000000007,3.3000000000000007,2.8999999999999986,-0.5,1.5,1.1000000000000005,0.3999999999999999,-0.5999999999999996,-0.021,0.40000000000000036,1.4000000000000001,1.4,0.8999999999999999,2.0999999999999996,0.059,2.8,1.3000000000000003,15.0,26.0,11.0,0.5365853658536586,0,0.0
Deandre Ayton,23,58,29.5,7.6,12.0,0.634,0.1,0.3,0.368,7.5,11.7,0.642,1.8,0.746,2.6,7.7,10.2,1.4,0.7,1.6,17.2,69.0,3,2021-22,21.9,7.6,21.4,4.1,7.3,0.203,2.8,2.1,-11.0,-11.0,-1.1999999999999993,1.3999999999999995,2.0,0.0,0.0,1.2999999999999998,2.0,-0.09999999999999987,-0.10000000000000009,0.5,-0.3000000000000007,0.0,-0.5,0.10000000000000009,2.799999999999999,-1.0,1.5999999999999979,0.7999999999999998,3.1999999999999993,-1.2000000000000002,0.10000000000000009,-1.2999999999999998,-0.0020000000000000018,-2.8000000000000007,1.1,0.5,0.0,-1.1000000000000005,0.01200000000000001,1.5999999999999999,0.40000000000000013,1.0,2.0,1.0,0.7804878048780488,0,0.0
LaMelo Ball,20,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,2.8,0.872,1.4,5.2,6.7,7.6,0.4,3.3,20.1,51.0,1,2021-22,19.7,35.7,28.2,3.4,5.8,0.116,3.4,3.3,24.0,44.0,3.4999999999999964,1.5,3.5,1.0999999999999999,2.4000000000000004,0.30000000000000027,1.0999999999999996,0.2999999999999998,0.0,0.5,0.7999999999999998,1.5,0.0,0.5,4.400000000000002,4.400000000000002,2.1999999999999993,1.8000000000000043,2.099999999999998,2.4,-0.30000000000000027,0.0,0.063,0.10000000000000053,2.1999999999999997,-0.49999999999999994,0.6000000000000001,3.0,0.023000000000000007,1.5999999999999999,1.9,17.0,19.0,2.0,0.524390243902439,0,0.0
