Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season,BS_PTS,BS_TRB,BS_AST,BS_STL,BS_BLK,BS_MP,BS_G,BS_FGA,BS_FG,BS_TOV,BS_3P,BS_3PA,BS_2P,BS_3P%,BS_2PA,BS_2P%,BS_FT%
310,JaVale McGee,C,27,TOT,23,0,11.1,1.8,3.4,0.532,0.0,0.0,,1.8,3.4,0.532,0.532,1.0,1.4,0.667,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6,5.0,359,5,2012-13,9.1,4.8,0.3,0.4,2.0,18.1,79.0,6.7,3.8,1.1,0.0,0.0,3.8,1.0,6.7,0.574,0.591,2011-12,11.3,7.8,0.5,0.6,2.2,25.2,61.0,9.0,5.0,1.4,0.0,0.0,5.0,,9.0,0.556,0.461
310,JaVale McGee,C,27,DEN,17,0,11.5,2.0,3.6,0.557,0.0,0.0,,2.0,3.6,0.557,0.557,1.2,1.7,0.69,0.8,2.0,2.8,0.1,0.1,1.1,0.8,1.6,5.2,5.0,359,5,2012-13,9.1,4.8,0.3,0.4,2.0,18.1,79.0,6.7,3.8,1.1,0.0,0.0,3.8,1.0,6.7,0.574,0.591,2011-12,11.3,7.8,0.5,0.6,2.2,25.2,61.0,9.0,5.0,1.4,0.0,0.0,5.0,,9.0,0.556,0.461
310,JaVale McGee,C,27,PHI,6,0,10.2,1.3,3.0,0.444,0.0,0.0,,1.3,3.0,0.444,0.444,0.3,0.7,0.5,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,3.0,5.0,359,5,2012-13,9.1,4.8,0.3,0.4,2.0,18.1,79.0,6.7,3.8,1.1,0.0,0.0,3.8,1.0,6.7,0.574,0.591,2011-12,11.3,7.8,0.5,0.6,2.2,25.2,61.0,9.0,5.0,1.4,0.0,0.0,5.0,,9.0,0.556,0.461
311,Ben McLemore,SG,21,SAC,82,82,32.6,4.4,10.1,0.437,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2.0,0.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1,82.0,82,1,2013-14,8.8,2.9,1.0,0.5,0.2,26.7,82.0,8.3,3.1,1.2,1.2,3.6,2.0,0.32,4.7,0.419,0.804,2013-14,8.8,2.9,1.0,0.5,0.2,26.7,82.0,8.3,3.1,1.2,1.2,3.6,2.0,0.32,4.7,0.419,0.804
312,Jerel McNeal,PG,27,PHO,6,0,6.0,0.5,1.8,0.273,0.2,0.3,0.5,0.3,1.5,0.222,0.318,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Josh McRoberts,PF,27,MIA,17,4,17.4,1.6,3.1,0.528,0.5,1.1,0.421,1.2,2.0,0.588,0.604,0.5,0.8,0.615,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2,78.0,350,5,2013-14,8.5,4.8,4.3,0.7,0.6,30.3,78.0,7.3,3.2,1.1,1.3,3.7,1.8,0.361,3.5,0.516,0.729,2013-14,8.5,4.8,4.3,0.7,0.6,30.3,78.0,7.3,3.2,1.1,1.3,3.7,1.8,0.361,3.5,0.516,0.729
314,Jodie Meeks,SG,27,DET,60,0,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.5,5.4,0.46,0.485,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1.0,0.1,1.0,1.3,11.1,77.0,355,5,2013-14,15.7,2.5,1.8,1.4,0.1,33.2,77.0,11.6,5.4,1.4,2.1,5.2,3.3,0.401,6.3,0.514,0.857,2013-14,15.7,2.5,1.8,1.4,0.1,33.2,77.0,11.6,5.4,1.4,2.1,5.2,3.3,0.401,6.3,0.514,0.857
315,Gal Mekel,PG,26,NOP,4,0,10.8,0.8,5.0,0.15,0.0,0.8,0.0,0.8,4.3,0.176,0.15,0.0,0.0,,0.0,0.3,0.3,3.3,0.5,0.0,0.5,0.3,1.5,31.0,31,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Khris Middleton,SF,23,MIL,79,58,30.1,5.1,11.0,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2.0,0.859,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4,82.0,109,1,2013-14,12.1,3.8,2.1,1.0,0.2,30.0,82.0,10.4,4.6,1.5,1.5,3.5,3.1,0.414,6.9,0.454,0.861,2013-14,12.1,3.8,2.1,1.0,0.2,30.0,82.0,10.4,4.6,1.5,1.5,3.5,3.1,0.414,6.9,0.454,0.861
317,C.J. Miles,SG,27,IND,70,40,26.3,4.7,11.8,0.398,2.2,6.4,0.345,2.5,5.4,0.459,0.491,1.9,2.3,0.807,0.3,2.8,3.1,1.1,0.9,0.4,1.0,1.9,13.5,51.0,505,8,2013-14,9.9,2.0,1.0,0.9,0.3,19.3,51.0,8.0,3.5,0.9,1.6,4.1,1.9,0.393,3.9,0.48,0.853,2010-11,12.8,3.3,1.7,0.9,0.5,25.2,78.0,11.5,4.7,1.2,1.4,4.3,3.3,0.322,7.2,0.459,0.811
318,Andre Miller,PG,38,TOT,81,0,15.5,1.8,3.6,0.5,0.1,0.4,0.206,1.7,3.2,0.539,0.512,0.7,1.0,0.753,0.5,1.4,1.9,3.5,0.4,0.1,1.3,1.3,4.4,58.0,1020,13,2013-14,4.9,2.2,3.4,0.6,0.2,16.9,58.0,4.0,1.8,1.1,0.2,0.4,1.6,0.524,3.6,0.452,0.779,2007-08,17.0,4.0,6.9,1.3,0.1,36.8,82.0,14.1,6.9,2.5,0.0,0.4,6.9,0.088,13.7,0.504,0.772
318,Andre Miller,PG,38,WAS,51,0,12.4,1.5,2.8,0.542,0.0,0.2,0.125,1.5,2.6,0.567,0.546,0.5,0.8,0.718,0.4,1.1,1.5,2.8,0.3,0.0,0.9,1.1,3.6,58.0,1020,13,2013-14,4.9,2.2,3.4,0.6,0.2,16.9,58.0,4.0,1.8,1.1,0.2,0.4,1.6,0.524,3.6,0.452,0.779,2007-08,17.0,4.0,6.9,1.3,0.1,36.8,82.0,14.1,6.9,2.5,0.0,0.4,6.9,0.088,13.7,0.504,0.772
318,Andre Miller,PG,38,SAC,30,0,20.7,2.3,4.9,0.459,0.2,0.9,0.231,2.1,4.1,0.508,0.48,1.0,1.3,0.789,0.5,2.0,2.5,4.7,0.6,0.1,1.9,1.6,5.7,58.0,1020,13,2013-14,4.9,2.2,3.4,0.6,0.2,16.9,58.0,4.0,1.8,1.1,0.2,0.4,1.6,0.524,3.6,0.452,0.779,2007-08,17.0,4.0,6.9,1.3,0.1,36.8,82.0,14.1,6.9,2.5,0.0,0.4,6.9,0.088,13.7,0.504,0.772
319,Darius Miller,SF,24,NOP,5,1,8.6,0.2,1.4,0.143,0.0,0.2,0.0,0.2,1.2,0.167,0.143,0.0,0.0,,0.0,0.2,0.2,0.4,0.2,0.0,0.2,1.6,0.4,45.0,97,2,2013-14,4.4,1.2,1.0,0.5,0.2,16.1,45.0,3.7,1.6,0.5,0.6,1.7,1.1,0.325,2.0,0.539,0.806,2013-14,4.4,1.2,1.0,0.5,0.2,16.1,45.0,3.7,1.6,0.5,0.6,1.7,1.1,0.325,2.0,0.539,0.806
320,Mike Miller,SF,34,CLE,52,15,13.5,0.7,2.2,0.325,0.6,1.9,0.327,0.1,0.3,0.313,0.465,0.1,0.1,0.75,0.1,1.7,1.8,0.9,0.3,0.1,0.4,1.4,2.1,82.0,831,13,2013-14,7.1,2.5,1.6,0.3,0.1,20.8,82.0,5.4,2.6,0.9,1.3,2.8,1.3,0.459,2.6,0.505,0.821,2006-07,18.5,5.4,4.3,0.8,0.3,39.1,70.0,14.4,6.6,2.6,2.9,7.1,3.8,0.406,7.3,0.514,0.793
321,Quincy Miller,PF,22,TOT,10,0,11.9,0.9,3.8,0.237,0.3,1.8,0.167,0.6,2.0,0.3,0.276,0.8,1.1,0.727,0.4,1.6,2.0,0.8,0.7,0.5,0.5,0.9,2.9,52.0,59,1,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709
321,Quincy Miller,PF,22,SAC,6,0,10.2,0.7,3.0,0.222,0.2,1.2,0.143,0.5,1.8,0.273,0.25,1.3,1.8,0.727,0.3,1.7,2.0,0.5,1.0,0.5,0.5,0.7,2.8,52.0,59,1,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709
321,Quincy Miller,PF,22,DET,4,0,14.5,1.3,5.0,0.25,0.5,2.8,0.182,0.8,2.3,0.333,0.3,0.0,0.0,,0.5,1.5,2.0,1.3,0.3,0.5,0.5,1.3,3.0,52.0,59,1,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709,2013-14,4.9,2.8,0.5,0.4,0.6,15.2,52.0,4.9,1.8,0.9,0.6,1.8,1.2,0.319,3.1,0.395,0.709
322,Patty Mills,PG,26,SAS,51,0,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3.0,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0.0,0.7,1.1,6.9,81.0,229,3,2013-14,10.2,2.1,1.8,0.8,0.1,18.9,81.0,8.2,3.8,0.8,1.7,3.9,2.1,0.425,4.3,0.5,0.89,2013-14,10.2,2.1,1.8,0.8,0.1,18.9,81.0,8.2,3.8,0.8,1.7,3.9,2.1,0.425,4.3,0.5,0.89
323,Elijah Millsap,SG,27,UTA,47,5,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Paul Millsap,PF,29,ATL,73,73,32.7,6.1,12.7,0.476,1.1,3.0,0.356,5.0,9.8,0.513,0.518,3.5,4.6,0.757,1.9,5.9,7.8,3.1,1.8,0.9,2.3,2.8,16.7,74.0,614,8,2013-14,17.9,8.5,3.1,1.7,1.1,33.5,74.0,14.1,6.5,2.5,1.0,2.9,5.5,0.358,11.3,0.487,0.731,2013-14,17.9,8.5,3.1,1.7,1.1,33.5,74.0,14.1,6.5,2.5,1.0,2.9,5.5,0.358,11.3,0.487,0.731
325,Nikola Mirotić,PF,23,CHI,82,3,20.2,3.1,7.6,0.405,1.2,3.8,0.316,1.9,3.8,0.495,0.485,2.8,3.5,0.803,0.8,4.2,4.9,1.2,0.7,0.7,1.1,2.1,10.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Nazr Mohammed,C,37,CHI,23,0,5.6,0.6,1.3,0.433,0.0,0.0,,0.6,1.3,0.433,0.433,0.0,0.1,0.333,0.5,1.2,1.7,0.1,0.2,0.2,0.3,0.7,1.2,80.0,865,12,2013-14,1.6,2.2,0.3,0.2,0.4,7.0,80.0,1.6,0.7,0.5,0.0,0.0,0.7,,1.6,0.429,0.533,2009-10,7.9,5.2,0.5,0.3,0.7,17.0,58.0,5.9,3.3,0.9,0.0,0.0,3.3,,5.9,0.553,0.648
327,Greg Monroe,PF,24,DET,69,57,31.0,6.1,12.4,0.496,0.0,0.0,,6.1,12.4,0.496,0.496,3.7,4.9,0.75,3.3,6.9,10.2,2.1,1.1,0.5,2.2,2.1,15.9,82.0,309,4,2013-14,15.2,9.3,2.1,1.1,0.6,32.8,82.0,12.4,6.1,2.0,0.0,0.0,6.1,0.0,12.4,0.497,0.657,2012-13,16.0,9.6,3.5,1.3,0.7,33.2,81.0,13.1,6.3,2.9,0.0,0.0,6.3,0.0,13.0,0.488,0.689
328,E'Twaun Moore,SG,25,CHI,56,0,9.0,1.1,2.5,0.446,0.2,0.7,0.342,0.9,1.8,0.485,0.493,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7,79.0,192,3,2013-14,6.3,1.7,1.4,0.8,0.2,19.1,79.0,5.8,2.5,0.7,0.7,2.0,1.7,0.354,3.7,0.468,0.765,2012-13,7.8,2.2,2.7,0.7,0.3,22.4,75.0,8.0,3.2,1.4,0.9,2.6,2.3,0.34,5.3,0.424,0.797
329,Eric Moreland,PF,23,SAC,3,0,0.7,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Darius Morris,PG,24,BRK,38,0,7.9,0.9,2.8,0.34,0.2,0.9,0.212,0.8,1.9,0.397,0.373,0.1,0.2,0.444,0.2,0.5,0.7,1.3,0.2,0.0,0.6,0.5,2.2,27.0,94,1,2012-13,4.0,1.2,1.6,0.4,0.0,14.2,48.0,3.9,1.5,0.9,0.5,1.4,1.0,0.364,2.5,0.402,0.649,2012-13,4.0,1.2,1.6,0.4,0.0,14.2,48.0,3.9,1.5,0.9,0.5,1.4,1.0,0.364,2.5,0.402,0.649
331,Marcus Morris,PF,25,PHO,81,35,25.2,4.1,9.4,0.434,1.4,3.9,0.358,2.7,5.6,0.487,0.507,0.9,1.4,0.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4,82.0,176,2,2013-14,9.7,3.9,1.1,0.9,0.2,22.0,82.0,7.9,3.5,1.2,1.2,3.2,2.3,0.381,4.8,0.483,0.761,2013-14,9.7,3.9,1.1,0.9,0.2,22.0,82.0,7.9,3.5,1.2,1.2,3.2,2.3,0.381,4.8,0.483,0.761
332,Markieff Morris,PF,25,PHO,82,82,31.5,6.2,13.4,0.465,0.7,2.2,0.318,5.5,11.2,0.494,0.491,2.2,2.8,0.763,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3.0,15.3,81.0,226,3,2013-14,13.8,6.0,1.8,0.8,0.6,26.6,81.0,10.4,5.1,1.8,0.4,1.3,4.7,0.315,9.1,0.512,0.792,2013-14,13.8,6.0,1.8,0.8,0.6,26.6,81.0,10.4,5.1,1.8,0.4,1.3,4.7,0.315,9.1,0.512,0.792
333,Anthony Morrow,SG,29,OKC,74,0,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7,76.0,373,6,2013-14,8.4,1.8,0.8,0.5,0.2,18.8,76.0,6.8,3.1,0.7,1.2,2.6,2.0,0.451,4.3,0.462,0.828,2010-11,13.2,3.0,1.2,0.3,0.1,32.0,58.0,10.7,4.8,0.9,1.9,4.5,2.9,0.423,6.2,0.469,0.897
334,Donatas Motiejūnas,PF,24,HOU,71,62,28.7,5.0,9.9,0.504,0.7,1.9,0.368,4.3,8.0,0.536,0.539,1.4,2.3,0.602,1.9,4.0,5.9,1.8,0.8,0.5,1.7,2.9,12.0,62.0,106,2,2013-14,5.5,3.6,0.5,0.3,0.3,15.4,62.0,4.8,2.1,0.8,0.3,1.4,1.8,0.25,3.4,0.519,0.604,2012-13,5.7,2.1,0.7,0.2,0.2,12.2,44.0,4.8,2.2,0.8,0.5,1.9,1.7,0.289,3.0,0.562,0.627
335,Timofey Mozgov,C,28,TOT,81,80,25.2,3.9,7.0,0.555,0.0,0.1,0.333,3.9,6.9,0.557,0.557,1.9,2.7,0.718,2.5,4.8,7.3,0.7,0.4,1.2,1.4,2.8,9.7,82.0,212,4,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754
335,Timofey Mozgov,C,28,DEN,35,35,25.6,3.3,6.6,0.504,0.1,0.2,0.333,3.3,6.5,0.509,0.509,1.8,2.5,0.733,2.6,5.2,7.8,0.5,0.4,1.2,1.3,3.3,8.5,82.0,212,4,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754
335,Timofey Mozgov,C,28,CLE,46,45,25.0,4.3,7.3,0.59,0.0,0.0,,4.3,7.3,0.59,0.59,2.0,2.8,0.708,2.4,4.5,6.9,0.8,0.4,1.2,1.5,2.5,10.6,82.0,212,4,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754,2013-14,9.4,6.4,0.8,0.3,1.2,21.6,82.0,6.6,3.5,1.5,0.0,0.3,3.4,0.167,6.4,0.539,0.754
336,Shabazz Muhammad,SG,22,MIN,38,13,22.8,5.1,10.4,0.489,0.5,1.3,0.392,4.6,9.1,0.503,0.514,2.7,3.8,0.717,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,13.5,37.0,37,1,2013-14,3.9,1.4,0.2,0.2,0.0,7.8,37.0,3.4,1.5,0.4,0.1,0.3,1.5,0.273,3.1,0.478,0.65,2013-14,3.9,1.4,0.2,0.2,0.0,7.8,37.0,3.4,1.5,0.4,0.1,0.3,1.5,0.273,3.1,0.478,0.65
337,Toure' Murry,SG-PG,25,TOT,5,0,3.6,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.4,0.4,1.0,0.2,0.0,0.2,0.2,0.2,0.0,0.8,0.4,1.2,51.0,51,1,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59
337,Toure' Murry,PG,25,UTA,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51,1,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59
337,Toure' Murry,SG,25,WAS,4,0,4.3,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.3,0.0,0.3,0.3,0.3,0.0,1.0,0.5,1.5,51.0,51,1,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59,2013-14,2.7,0.9,1.0,0.4,0.0,7.3,51.0,2.5,1.1,0.7,0.1,0.2,1.0,0.417,2.3,0.436,0.59
338,Mike Muscala,PF,23,ATL,40,8,12.6,2.1,3.8,0.55,0.2,0.6,0.409,1.9,3.2,0.574,0.579,0.6,0.6,0.88,1.3,1.7,3.0,0.6,0.4,0.5,0.5,1.3,4.9,20.0,20,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Shabazz Napier,PG,23,MIA,51,10,19.8,1.7,4.5,0.382,0.8,2.3,0.364,0.9,2.2,0.4,0.476,0.9,1.1,0.786,0.3,1.9,2.2,2.5,0.8,0.1,1.6,1.5,5.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Gary Neal,SG,30,TOT,54,1,22.1,3.5,9.3,0.374,0.9,3.0,0.305,2.6,6.3,0.407,0.423,2.2,2.5,0.867,0.3,2.1,2.4,1.9,0.4,0.0,1.2,1.6,10.1,52.0,256,4,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895
340,Gary Neal,SG,30,CHO,43,0,21.7,3.3,9.3,0.359,0.9,3.1,0.293,2.4,6.2,0.392,0.408,2.0,2.4,0.863,0.3,1.9,2.2,1.9,0.4,0.0,1.3,1.6,9.6,52.0,256,4,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895
340,Gary Neal,SG,30,MIN,11,1,23.8,4.1,9.5,0.429,1.0,2.8,0.355,3.1,6.7,0.459,0.481,2.6,3.0,0.879,0.0,3.2,3.2,1.8,0.6,0.0,0.9,1.6,11.8,52.0,256,4,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895,2013-14,10.5,1.7,1.6,0.3,0.0,21.4,52.0,9.1,3.7,1.2,1.3,3.5,2.4,0.378,5.6,0.43,0.895
341,Jameer Nelson,PG,32,TOT,63,29,22.3,3.3,8.0,0.407,1.4,4.1,0.345,1.8,3.9,0.472,0.495,0.4,0.6,0.667,0.5,1.8,2.3,4.0,0.7,0.1,1.7,2.2,8.3,68.0,651,10,2013-14,12.1,3.4,7.0,0.8,0.1,32.0,68.0,11.0,4.3,2.4,2.0,5.8,2.3,0.348,5.2,0.444,0.857,2008-09,16.7,3.5,5.4,1.2,0.1,31.2,42.0,12.6,6.4,2.0,2.0,4.3,4.4,0.453,8.3,0.529,0.887
341,Jameer Nelson,PG,32,DAL,23,23,25.4,2.7,7.1,0.374,1.7,4.5,0.369,1.0,2.6,0.383,0.491,0.3,0.3,0.875,0.6,2.1,2.7,4.1,0.7,0.1,1.7,2.3,7.3,68.0,651,10,2013-14,12.1,3.4,7.0,0.8,0.1,32.0,68.0,11.0,4.3,2.4,2.0,5.8,2.3,0.348,5.2,0.444,0.857,2008-09,16.7,3.5,5.4,1.2,0.1,31.2,42.0,12.6,6.4,2.0,2.0,4.3,4.4,0.453,8.3,0.529,0.887
341,Jameer Nelson,PG,32,BOS,6,1,20.2,1.5,6.8,0.22,0.8,4.2,0.2,0.7,2.7,0.25,0.28,1.0,1.5,0.667,0.5,2.3,2.8,5.5,1.2,0.0,1.5,2.2,4.8,68.0,651,10,2013-14,12.1,3.4,7.0,0.8,0.1,32.0,68.0,11.0,4.3,2.4,2.0,5.8,2.3,0.348,5.2,0.444,0.857,2008-09,16.7,3.5,5.4,1.2,0.1,31.2,42.0,12.6,6.4,2.0,2.0,4.3,4.4,0.453,8.3,0.529,0.887
341,Jameer Nelson,PG,32,DEN,34,5,20.6,4.0,8.8,0.45,1.4,3.8,0.354,2.6,5.0,0.524,0.527,0.3,0.6,0.579,0.5,1.5,1.9,3.7,0.7,0.1,1.8,2.1,9.6,68.0,651,10,2013-14,12.1,3.4,7.0,0.8,0.1,32.0,68.0,11.0,4.3,2.4,2.0,5.8,2.3,0.348,5.2,0.444,0.857,2008-09,16.7,3.5,5.4,1.2,0.1,31.2,42.0,12.6,6.4,2.0,2.0,4.3,4.4,0.453,8.3,0.529,0.887
342,Andrew Nicholson,PF,25,ORL,40,3,12.3,2.1,4.8,0.437,0.3,1.0,0.317,1.8,3.7,0.47,0.471,0.4,0.6,0.6,0.4,1.6,2.1,0.6,0.2,0.3,0.6,1.3,4.9,76.0,151,2,2013-14,5.7,3.4,0.3,0.2,0.3,15.4,76.0,5.5,2.4,0.7,0.4,1.2,2.0,0.315,4.4,0.459,0.825,2012-13,7.8,3.4,0.6,0.3,0.4,16.7,75.0,6.5,3.4,1.1,0.0,0.0,3.4,,6.5,0.527,0.798
343,Joakim Noah,C,29,CHI,67,67,30.6,2.8,6.4,0.445,0.0,0.0,0.0,2.8,6.3,0.447,0.445,1.6,2.6,0.603,3.3,6.4,9.6,4.7,0.7,1.1,1.8,3.0,7.2,80.0,476,7,2013-14,12.6,11.3,5.4,1.2,1.5,35.3,80.0,10.0,4.8,2.4,0.0,0.0,4.8,0.0,10.0,0.476,0.737,2013-14,12.6,11.3,5.4,1.2,1.5,35.3,80.0,10.0,4.8,2.4,0.0,0.0,4.8,0.0,10.0,0.476,0.737
344,Nerlens Noel,C,20,PHI,75,71,30.8,4.0,8.7,0.462,0.0,0.0,,4.0,8.7,0.462,0.462,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,9.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Lucas Nogueira,C,22,TOR,6,0,3.8,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0.3,1.5,1.8,0.2,0.3,0.0,0.3,1.0,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
